sample,station,tx_total_pkts,tx_total_bytes,tx_ucast_pkts,tx_ucast_bytes,tx_mcast_bcast_pkts,tx_mcast_bcast_bytes,tx_failures,rx_data_pkts,rx_data_bytes,rx_ucast_pkts,rx_ucast_bytes,rx_mcast_bcast_pkts,rx_mcast_bcast_bytes,rx_decrypt_succeeds,tx_data_pkts_retried,tx_total_pkts_sent,tx_pkts_retries,tx_pkts_retry_exhausted,rx_total_pkts_retried,rate_last_tx_pkt_min,rate_last_tx_pkt_max,per_antenna_rssi_last_rx_data_frame_1,per_antenna_rssi_last_rx_data_frame_2,per_antenna_rssi_last_rx_data_frame_3,per_antenna_rssi_last_rx_data_frame_4,per_antenna_avg_rssi_rx_data_frames_1,per_antenna_avg_rssi_rx_data_frames_2,per_antenna_avg_rssi_rx_data_frames_3,per_antenna_avg_rssi_rx_data_frames_4,per_antenna_noise_floor_1,per_antenna_noise_floor_2,per_antenna_noise_floor_3,per_antenna_noise_floor_4,sinr_per_antenna_1,sinr_per_antenna_2,sinr_per_antenna_3,sinr_per_antenna_4,attack
903,CC:2F:71:3F:1F:24,2276452,438330091,125457,165440097,2150995,272889994,3,87194,101623253,87135,101615757,59,7496,84185,331,125486,23023,3,56,130000.0,43333.0,-68.0,-64.0,-69.0,-68.0,-66.0,-63.0,-65.0,-68.0,-73.0,-81.0,-73.0,-82.0,5.0,17.0,4.0,14.0,1
904,F8:59:71:5A:E0:3D,2184099,323222881,33101,50332625,2150998,272890256,0,23429,33435275,23371,33425576,58,9699,23286,2,33112,2581,0,16,144444.0,43333.0,-65.0,-72.0,-66.0,-69.0,-64.0,-71.0,-64.0,-68.0,-73.0,-81.0,-73.0,-82.0,8.0,9.0,7.0,13.0,1
905,CC:2F:71:3E:C5:1F,2151055,272897277,57,7021,2150998,272890256,0,259,22061,220,17261,39,4800,64,1,94,6,0,12,144444.0,39000.0,-69.0,-70.0,-66.0,-60.0,-69.0,-69.0,-65.0,-60.0,-73.0,-81.0,-73.0,-82.0,4.0,11.0,7.0,22.0,1
906,CC:2F:71:3F:1F:24,2276621,438546269,125623,165656013,2150998,272890256,3,87358,101841533,87299,101834037,59,7496,84339,331,125650,23073,3,56,130000.0,43333.0,-67.0,-64.0,-68.0,-69.0,-66.0,-64.0,-66.0,-68.0,-73.0,-81.0,-73.0,-82.0,6.0,17.0,5.0,13.0,1
907,F8:59:71:5A:E0:3D,2184167,323322741,33165,50432081,2151002,272890660,0,23492,33532295,23434,33522596,58,9699,23349,2,33175,2586,0,16,144444.0,43333.0,-65.0,-72.0,-66.0,-69.0,-65.0,-72.0,-64.0,-69.0,-73.0,-81.0,-73.0,-82.0,8.0,9.0,7.0,13.0,1
908,CC:2F:71:3E:C5:1F,2151061,272897883,57,7021,2151004,272890862,0,259,22061,220,17261,39,4800,64,1,94,6,0,12,144444.0,39000.0,-69.0,-70.0,-66.0,-60.0,-69.0,-69.0,-65.0,-60.0,-73.0,-81.0,-73.0,-82.0,4.0,11.0,7.0,22.0,1
909,CC:2F:71:3F:1F:24,2276783,438749467,125779,165858605,2151004,272890862,3,87507,102049393,87448,102041897,59,7496,84480,331,125808,23115,3,56,130000.0,39000.0,-68.0,-64.0,-68.0,-68.0,-66.0,-64.0,-66.0,-68.0,-73.0,-81.0,-73.0,-82.0,5.0,17.0,5.0,14.0,1
910,F8:59:71:5A:E0:3D,2184233,323419493,33227,50528429,2151006,272891064,0,23555,33629315,23497,33619616,58,9699,23412,2,33238,2595,0,16,144444.0,43333.0,-65.0,-72.0,-64.0,-69.0,-65.0,-72.0,-64.0,-69.0,-73.0,-81.0,-73.0,-82.0,8.0,9.0,9.0,13.0,1
911,CC:2F:71:3E:C5:1F,2151063,272898085,57,7021,2151006,272891064,0,259,22061,220,17261,39,4800,64,1,94,6,0,12,144444.0,39000.0,-69.0,-70.0,-66.0,-60.0,-69.0,-69.0,-65.0,-60.0,-73.0,-81.0,-73.0,-82.0,4.0,11.0,7.0,22.0,1
912,CC:2F:71:3F:1F:24,2276943,438955817,125937,166064753,2151006,272891064,3,87654,102251283,87595,102243787,59,7496,84622,331,125964,23127,3,56,130000.0,43333.0,-67.0,-64.0,-67.0,-69.0,-66.0,-63.0,-66.0,-68.0,-73.0,-81.0,-73.0,-82.0,6.0,17.0,6.0,13.0,1
913,F8:59:71:5A:E0:3D,2184308,323518908,33297,50627380,2151011,272891528,0,23623,33728939,23565,33719240,58,9699,23480,2,33308,2599,0,16,144444.0,43333.0,-64.0,-71.0,-66.0,-69.0,-65.0,-71.0,-64.0,-69.0,-73.0,-81.0,-73.0,-82.0,9.0,10.0,7.0,13.0,1
914,CC:2F:71:3E:C5:1F,2151068,272898549,57,7021,2151011,272891528,0,259,22061,220,17261,39,4800,64,1,94,6,0,12,144444.0,39000.0,-69.0,-70.0,-66.0,-60.0,-69.0,-69.0,-65.0,-60.0,-73.0,-81.0,-73.0,-82.0,4.0,11.0,7.0,22.0,1
915,CC:2F:71:3F:1F:24,2277623,439877037,126612,166985509,2151011,272891528,3,87905,102486732,87846,102479236,59,7496,84865,331,126641,23301,3,56,130000.0,43333.0,-67.0,-63.0,-67.0,-70.0,-66.0,-63.0,-67.0,-69.0,-73.0,-81.0,-73.0,-82.0,6.0,18.0,6.0,12.0,1
916,F8:59:71:5A:E0:3D,2184508,323812901,33493,50920969,2151015,272891932,0,23708,33841277,23650,33831578,58,9699,23565,2,33504,2638,0,16,144444.0,43333.0,-66.0,-72.0,-64.0,-69.0,-64.0,-71.0,-65.0,-69.0,-73.0,-81.0,-73.0,-82.0,7.0,9.0,9.0,13.0,1
917,CC:2F:71:3E:C5:1F,2151072,272898953,57,7021,2151015,272891932,0,259,22061,220,17261,39,4800,64,1,94,6,0,12,144444.0,39000.0,-69.0,-70.0,-66.0,-60.0,-69.0,-69.0,-65.0,-60.0,-73.0,-81.0,-73.0,-82.0,4.0,11.0,7.0,22.0,1
918,CC:2F:71:3F:1F:24,2277790,440081533,126775,167189601,2151015,272891932,3,88055,102688353,87996,102680857,59,7496,85012,331,126804,23349,3,56,130000.0,43333.0,-67.0,-63.0,-67.0,-69.0,-67.0,-63.0,-66.0,-69.0,-73.0,-81.0,-73.0,-82.0,6.0,18.0,6.0,13.0,1
919,F8:59:71:5A:E0:3D,2184574,323909661,33555,51017317,2151019,272892344,0,23772,33937079,23712,33927058,60,10021,23629,2,33566,2646,0,16,144444.0,43333.0,-65.0,-72.0,-64.0,-69.0,-65.0,-72.0,-64.0,-69.0,-73.0,-81.0,-73.0,-82.0,8.0,9.0,9.0,13.0,1
920,CC:2F:71:3E:C5:1F,2151076,272899365,57,7021,2151019,272892344,0,259,22061,220,17261,39,4800,64,1,94,6,0,12,144444.0,39000.0,-69.0,-70.0,-66.0,-60.0,-69.0,-69.0,-65.0,-60.0,-73.0,-81.0,-73.0,-82.0,4.0,11.0,7.0,22.0,1
921,CC:2F:71:3F:1F:24,2277960,440291762,126939,167399216,2151021,272892546,3,88208,102894271,88149,102886775,59,7496,85159,331,126966,23379,3,56,130000.0,39000.0,-67.0,-64.0,-67.0,-70.0,-66.0,-63.0,-66.0,-69.0,-73.0,-81.0,-73.0,-82.0,6.0,17.0,6.0,12.0,1
922,F8:59:71:5A:E0:3D,2184649,324010306,33622,51117234,2151027,272893072,0,23840,34036505,23779,34026366,61,10139,23697,2,33633,2655,0,16,144444.0,43333.0,-65.0,-72.0,-63.0,-69.0,-64.0,-72.0,-64.0,-69.0,-73.0,-81.0,-73.0,-82.0,8.0,9.0,10.0,13.0,1
923,CC:2F:71:3E:C5:1F,2151084,272900093,57,7021,2151027,272893072,0,259,22061,220,17261,39,4800,64,1,94,6,0,12,144444.0,39000.0,-69.0,-70.0,-66.0,-60.0,-69.0,-69.0,-65.0,-60.0,-73.0,-81.0,-73.0,-82.0,4.0,11.0,7.0,22.0,1
924,CC:2F:71:3F:1F:24,2278121,440494878,127094,167601806,2151027,272893072,3,88358,103100823,88299,103093327,59,7496,85301,331,127123,23429,3,56,130000.0,43333.0,-67.0,-63.0,-67.0,-68.0,-66.0,-63.0,-66.0,-69.0,-73.0,-81.0,-73.0,-82.0,6.0,18.0,6.0,14.0,1
925,F8:59:71:5A:E0:3D,2184713,324108270,33685,51215136,2151028,272893134,0,23903,34133525,23842,34123386,61,10139,23760,2,33696,2661,0,16,144444.0,43333.0,-65.0,-72.0,-65.0,-69.0,-64.0,-72.0,-64.0,-68.0,-73.0,-81.0,-73.0,-82.0,8.0,9.0,8.0,13.0,1
926,CC:2F:71:3E:C5:1F,2151087,272900357,57,7021,2151030,272893336,0,259,22061,220,17261,39,4800,64,1,94,6,0,12,144444.0,39000.0,-69.0,-70.0,-66.0,-60.0,-69.0,-69.0,-65.0,-60.0,-73.0,-81.0,-73.0,-82.0,4.0,11.0,7.0,22.0,1
927,CC:2F:71:3F:1F:24,2278280,440698142,127250,167804806,2151030,272893336,3,88509,103307479,88449,103299865,60,7614,85445,331,127279,23449,3,56,130000.0,43333.0,-67.0,-64.0,-67.0,-70.0,-66.0,-63.0,-67.0,-69.0,-73.0,-81.0,-73.0,-82.0,6.0,17.0,6.0,12.0,1
928,F8:59:71:5A:E0:3D,2184785,324207042,33748,51313038,2151037,272894004,0,23966,34230545,23905,34220406,61,10139,23823,2,33759,2667,0,16,144444.0,43333.0,-65.0,-72.0,-64.0,-69.0,-64.0,-72.0,-64.0,-69.0,-73.0,-81.0,-73.0,-82.0,8.0,9.0,9.0,13.0,1
