sample,station,tx_total_pkts,tx_total_bytes,tx_ucast_pkts,tx_ucast_bytes,tx_mcast_bcast_pkts,tx_mcast_bcast_bytes,tx_failures,rx_data_pkts,rx_data_bytes,rx_ucast_pkts,rx_ucast_bytes,rx_mcast_bcast_pkts,rx_mcast_bcast_bytes,rx_decrypt_succeeds,tx_data_pkts_retried,tx_total_pkts_sent,tx_pkts_retries,tx_pkts_retry_exhausted,rx_total_pkts_retried,rate_last_tx_pkt_min,rate_last_tx_pkt_max,per_antenna_rssi_last_rx_data_frame_1,per_antenna_rssi_last_rx_data_frame_2,per_antenna_rssi_last_rx_data_frame_3,per_antenna_rssi_last_rx_data_frame_4,per_antenna_avg_rssi_rx_data_frames_1,per_antenna_avg_rssi_rx_data_frames_2,per_antenna_avg_rssi_rx_data_frames_3,per_antenna_avg_rssi_rx_data_frames_4,per_antenna_noise_floor_1,per_antenna_noise_floor_2,per_antenna_noise_floor_3,per_antenna_noise_floor_4,sinr_per_antenna_1,sinr_per_antenna_2,sinr_per_antenna_3,sinr_per_antenna_4,attack
15,CC:2F:71:3F:1F:24,3107459,950862381,481333,618411857,2626126,332450524,19,365031,413665613,361158,413198901,3873,466712,339735,579,483408,56870,19,4534,117000.0,39000.0,-73.0,-64.0,-75.0,-66.0,-73.0,-64.0,-74.0,-66.0,-90.0,-92.0,-89.0,-92.0,17.0,28.0,14.0,26.0,0
16,F8:59:71:5A:E0:3D,2653116,373993419,26988,41542693,2626128,332450726,0,3001,370848,2955,361927,46,8921,2968,0,26995,865,0,19,144444.0,39000.0,-65.0,-72.0,-65.0,-69.0,-66.0,-74.0,-66.0,-70.0,-90.0,-92.0,-89.0,-92.0,25.0,20.0,24.0,23.0,0
17,CC:2F:71:3E:C5:1F,2631249,333076950,5119,626022,2626130,332450928,6,21973,1842320,18113,1384922,3860,457398,5401,29,7298,130,6,448,130000.0,39000.0,-70.0,-71.0,-68.0,-59.0,-69.0,-71.0,-67.0,-59.0,-90.0,-92.0,-89.0,-92.0,20.0,21.0,21.0,33.0,0
18,CC:2F:71:3F:1F:24,3107498,950873497,481367,618422509,2626131,332450988,19,365052,413669029,361179,413202317,3873,466712,339754,579,483442,56888,19,4534,130000.0,43333.0,-74.0,-64.0,-72.0,-67.0,-73.0,-64.0,-73.0,-67.0,-90.0,-92.0,-89.0,-92.0,16.0,28.0,17.0,25.0,0
19,F8:59:71:5A:E0:3D,2653121,373993883,26988,41542693,2626133,332451190,0,3001,370848,2955,361927,46,8921,2968,0,26995,865,0,19,144444.0,39000.0,-65.0,-72.0,-65.0,-69.0,-66.0,-74.0,-66.0,-70.0,-90.0,-92.0,-89.0,-92.0,25.0,20.0,24.0,23.0,0
20,CC:2F:71:3E:C5:1F,2631252,333077212,5119,626022,2626133,332451190,6,21973,1842320,18113,1384922,3860,457398,5401,29,7298,130,6,448,130000.0,39000.0,-70.0,-71.0,-68.0,-59.0,-69.0,-71.0,-67.0,-59.0,-90.0,-92.0,-89.0,-92.0,20.0,21.0,21.0,33.0,0
21,CC:2F:71:3F:1F:24,3107536,950884443,481403,618433253,2626133,332451190,19,365073,413672491,361200,413205779,3873,466712,339774,579,483478,56926,19,4534,104000.0,26000.0,-73.0,-64.0,-75.0,-68.0,-72.0,-64.0,-74.0,-67.0,-90.0,-92.0,-89.0,-92.0,17.0,28.0,14.0,24.0,0
22,F8:59:71:5A:E0:3D,2653126,373994787,26989,41543193,2626137,332451594,0,3003,371068,2957,362147,46,8921,2969,0,26996,865,0,19,144444.0,39000.0,-65.0,-74.0,-64.0,-69.0,-65.0,-73.0,-64.0,-69.0,-90.0,-92.0,-89.0,-92.0,25.0,18.0,25.0,23.0,0
23,CC:2F:71:3E:C5:1F,2631256,333077616,5119,626022,2626137,332451594,6,21973,1842320,18113,1384922,3860,457398,5401,29,7298,130,6,448,130000.0,39000.0,-70.0,-71.0,-68.0,-59.0,-69.0,-71.0,-67.0,-59.0,-90.0,-92.0,-89.0,-92.0,20.0,21.0,21.0,33.0,0
24,CC:2F:71:3F:1F:24,3107574,950895441,481435,618443645,2626139,332451796,19,365092,413675721,361219,413209009,3873,466712,339792,579,483510,56926,19,4534,115556.0,28889.0,-73.0,-64.0,-75.0,-67.0,-73.0,-64.0,-75.0,-67.0,-90.0,-92.0,-89.0,-92.0,17.0,28.0,14.0,25.0,0
25,F8:59:71:5A:E0:3D,2653133,373995449,26989,41543193,2626144,332452256,0,3006,371448,2958,362217,48,9231,2971,0,26996,865,0,19,144444.0,39000.0,-65.0,-73.0,-64.0,-69.0,-65.0,-73.0,-64.0,-69.0,-90.0,-92.0,-89.0,-92.0,25.0,19.0,25.0,23.0,0
26,CC:2F:71:3E:C5:1F,2631263,333078278,5119,626022,2626144,332452256,6,21973,1842320,18113,1384922,3860,457398,5401,29,7298,130,6,448,130000.0,39000.0,-70.0,-71.0,-68.0,-59.0,-69.0,-71.0,-67.0,-59.0,-90.0,-92.0,-89.0,-92.0,20.0,21.0,21.0,33.0,0
27,CC:2F:71:3F:1F:24,3107963,951384561,481819,618932305,2626144,332452256,19,365163,413693167,361290,413226455,3873,466712,339862,579,483894,56951,19,4534,117000.0,39000.0,-74.0,-64.0,-74.0,-67.0,-73.0,-64.0,-74.0,-67.0,-90.0,-92.0,-89.0,-92.0,16.0,28.0,15.0,25.0,0
28,F8:59:71:5A:E0:3D,2653136,373995924,26989,41543193,2626147,332452731,0,3006,371448,2958,362217,48,9231,2971,0,26996,865,0,19,144444.0,39000.0,-65.0,-73.0,-64.0,-69.0,-65.0,-73.0,-64.0,-69.0,-90.0,-92.0,-89.0,-92.0,25.0,19.0,25.0,23.0,0
29,CC:2F:71:3E:C5:1F,2631268,333078955,5119,626022,2626149,332452933,6,21973,1842320,18113,1384922,3860,457398,5401,29,7298,130,6,448,130000.0,39000.0,-70.0,-71.0,-68.0,-59.0,-69.0,-71.0,-67.0,-59.0,-90.0,-92.0,-89.0,-92.0,20.0,21.0,21.0,33.0,0
30,CC:2F:71:3F:1F:24,3107999,951395388,481850,618942455,2626149,332452933,19,365181,413696281,361308,413229569,3873,466712,339879,579,483925,56965,19,4534,115556.0,28889.0,-74.0,-65.0,-75.0,-67.0,-74.0,-64.0,-74.0,-67.0,-90.0,-92.0,-89.0,-92.0,16.0,27.0,14.0,25.0,0
31,F8:59:71:5A:E0:3D,2653146,373997542,26992,41544135,2626154,332453407,0,3011,372054,2962,362697,49,9357,2975,0,26999,865,0,19,144444.0,39000.0,-65.0,-73.0,-64.0,-69.0,-65.0,-73.0,-65.0,-69.0,-90.0,-92.0,-89.0,-92.0,25.0,19.0,25.0,23.0,0
32,CC:2F:71:3E:C5:1F,2631273,333079429,5119,626022,2626154,332453407,6,21973,1842320,18113,1384922,3860,457398,5401,29,7298,130,6,448,130000.0,39000.0,-70.0,-71.0,-68.0,-59.0,-69.0,-71.0,-67.0,-59.0,-90.0,-92.0,-89.0,-92.0,20.0,21.0,21.0,33.0,0
33,CC:2F:71:3F:1F:24,3108035,951406180,481881,618952773,2626154,332453407,19,365198,413699279,361325,413232567,3873,466712,339895,579,483956,56965,19,4534,115556.0,28889.0,-74.0,-65.0,-74.0,-67.0,-73.0,-64.0,-74.0,-67.0,-90.0,-92.0,-89.0,-92.0,16.0,27.0,15.0,25.0,0
34,F8:59:71:5A:E0:3D,2653149,373997804,26992,41544135,2626157,332453669,0,3011,372054,2962,362697,49,9357,2975,0,26999,865,0,19,144444.0,39000.0,-65.0,-73.0,-64.0,-69.0,-65.0,-73.0,-65.0,-69.0,-90.0,-92.0,-89.0,-92.0,25.0,19.0,25.0,23.0,0
35,CC:2F:71:3E:C5:1F,2631276,333079691,5119,626022,2626157,332453669,6,21973,1842320,18113,1384922,3860,457398,5401,29,7298,130,6,448,130000.0,39000.0,-70.0,-71.0,-68.0,-59.0,-69.0,-71.0,-67.0,-59.0,-90.0,-92.0,-89.0,-92.0,20.0,21.0,21.0,33.0,0
36,CC:2F:71:3F:1F:24,3108071,951416850,481912,618962979,2626159,332453871,19,365215,413702277,361342,413235565,3873,466712,339911,579,483987,56980,19,4534,104000.0,26000.0,-73.0,-65.0,-74.0,-67.0,-73.0,-65.0,-74.0,-66.0,-90.0,-92.0,-89.0,-92.0,17.0,27.0,15.0,25.0,0
37,F8:59:71:5A:E0:3D,2653153,373998208,26992,41544135,2626161,332454073,0,3011,372054,2962,362697,49,9357,2975,0,26999,865,0,19,144444.0,39000.0,-65.0,-73.0,-64.0,-69.0,-65.0,-73.0,-65.0,-69.0,-90.0,-92.0,-89.0,-92.0,25.0,19.0,25.0,23.0,0
38,CC:2F:71:3E:C5:1F,2631280,333080095,5119,626022,2626161,332454073,6,21973,1842320,18113,1384922,3860,457398,5401,29,7298,130,6,448,130000.0,39000.0,-70.0,-71.0,-68.0,-59.0,-69.0,-71.0,-67.0,-59.0,-90.0,-92.0,-89.0,-92.0,20.0,21.0,21.0,33.0,0
39,CC:2F:71:3F:1F:24,3108115,951430460,481954,618976387,2626161,332454073,19,365249,413711212,361376,413244500,3873,466712,339944,579,484029,57020,19,4534,117000.0,39000.0,-74.0,-65.0,-73.0,-68.0,-73.0,-65.0,-73.0,-68.0,-90.0,-92.0,-89.0,-92.0,16.0,27.0,16.0,24.0,0
40,F8:59:71:5A:E0:3D,2653157,373998612,26992,41544135,2626165,332454477,0,3011,372054,2962,362697,49,9357,2975,0,26999,865,0,19,144444.0,39000.0,-65.0,-73.0,-64.0,-69.0,-65.0,-73.0,-65.0,-69.0,-90.0,-92.0,-89.0,-92.0,25.0,19.0,25.0,23.0,0
41,CC:2F:71:3E:C5:1F,2631284,333080499,5119,626022,2626165,332454477,6,21973,1842320,18113,1384922,3860,457398,5401,29,7298,130,6,448,130000.0,39000.0,-70.0,-71.0,-68.0,-59.0,-69.0,-71.0,-67.0,-59.0,-90.0,-92.0,-89.0,-92.0,20.0,21.0,21.0,33.0,0
42,CC:2F:71:3F:1F:24,3108497,951940164,482332,619485687,2626165,332454477,19,365306,413719139,361433,413252427,3873,466712,339999,579,484407,57173,19,4534,78000.0,13000.0,-70.0,-64.0,-72.0,-68.0,-72.0,-64.0,-71.0,-67.0,-90.0,-92.0,-89.0,-92.0,20.0,28.0,17.0,24.0,0
43,F8:59:71:5A:E0:3D,2653163,373999192,26993,41544251,2626170,332454941,0,3014,372300,2965,362943,49,9357,2976,0,27000,865,0,19,144444.0,43333.0,-65.0,-72.0,-65.0,-69.0,-65.0,-73.0,-65.0,-69.0,-90.0,-92.0,-89.0,-92.0,25.0,20.0,24.0,23.0,0
44,CC:2F:71:3E:C5:1F,2631289,333080963,5119,626022,2626170,332454941,6,21973,1842320,18113,1384922,3860,457398,5401,29,7298,130,6,448,130000.0,39000.0,-70.0,-71.0,-68.0,-59.0,-69.0,-71.0,-67.0,-59.0,-90.0,-92.0,-89.0,-92.0,20.0,21.0,21.0,33.0,0
45,CC:2F:71:3F:1F:24,3108541,951951981,482371,619497040,2626170,332454941,19,365333,413723414,361460,413256702,3873,466712,340024,579,484446,57173,19,4534,86667.0,13000.0,-71.0,-65.0,-76.0,-68.0,-71.0,-65.0,-75.0,-68.0,-90.0,-92.0,-89.0,-92.0,19.0,27.0,13.0,24.0,0
46,F8:59:71:5A:E0:3D,2653165,373999394,26993,41544251,2626172,332455143,0,3014,372300,2965,362943,49,9357,2976,0,27000,865,0,19,144444.0,43333.0,-65.0,-72.0,-65.0,-69.0,-65.0,-73.0,-65.0,-69.0,-90.0,-92.0,-89.0,-92.0,25.0,20.0,24.0,23.0,0
47,CC:2F:71:3E:C5:1F,2631293,333081367,5119,626022,2626174,332455345,6,21973,1842320,18113,1384922,3860,457398,5401,29,7298,130,6,448,130000.0,39000.0,-70.0,-71.0,-68.0,-59.0,-69.0,-71.0,-67.0,-59.0,-90.0,-92.0,-89.0,-92.0,20.0,21.0,21.0,33.0,0
48,CC:2F:71:3F:1F:24,3108595,951967921,482421,619512576,2626174,332455345,19,365371,413730976,361498,413264264,3873,466712,340060,579,484496,57183,19,4534,115556.0,26000.0,-72.0,-65.0,-75.0,-68.0,-71.0,-65.0,-75.0,-68.0,-90.0,-92.0,-89.0,-92.0,18.0,27.0,14.0,24.0,0
49,F8:59:71:5A:E0:3D,2653171,374000000,26993,41544251,2626178,332455749,0,3014,372300,2965,362943,49,9357,2976,0,27000,865,0,19,144444.0,43333.0,-65.0,-72.0,-65.0,-69.0,-65.0,-73.0,-65.0,-69.0,-90.0,-92.0,-89.0,-92.0,25.0,20.0,24.0,23.0,0
50,CC:2F:71:3E:C5:1F,2631297,333081771,5119,626022,2626178,332455749,6,21973,1842320,18113,1384922,3860,457398,5401,29,7298,130,6,448,130000.0,39000.0,-70.0,-71.0,-68.0,-59.0,-69.0,-71.0,-67.0,-59.0,-90.0,-92.0,-89.0,-92.0,20.0,21.0,21.0,33.0,0
51,CC:2F:71:3F:1F:24,3108630,951978475,482452,619522726,2626178,332455749,19,365388,413733974,361515,413267262,3873,466712,340076,579,484527,57187,19,4534,117000.0,39000.0,-72.0,-65.0,-76.0,-69.0,-72.0,-65.0,-75.0,-68.0,-90.0,-92.0,-89.0,-92.0,18.0,27.0,13.0,23.0,0
52,F8:59:71:5A:E0:3D,2653174,374000262,26993,41544251,2626181,332456011,0,3014,372300,2965,362943,49,9357,2976,0,27000,865,0,19,144444.0,43333.0,-65.0,-72.0,-65.0,-69.0,-65.0,-73.0,-65.0,-69.0,-90.0,-92.0,-89.0,-92.0,25.0,20.0,24.0,23.0,0
53,CC:2F:71:3E:C5:1F,2631300,333082033,5119,626022,2626181,332456011,6,21973,1842320,18113,1384922,3860,457398,5401,29,7298,130,6,448,130000.0,39000.0,-70.0,-71.0,-68.0,-59.0,-69.0,-71.0,-67.0,-59.0,-90.0,-92.0,-89.0,-92.0,20.0,21.0,21.0,33.0,0
54,CC:2F:71:3F:1F:24,3108665,951989129,482484,619533118,2626181,332456011,19,365408,413737320,361535,413270608,3873,466712,340095,579,484559,57201,19,4534,104000.0,26000.0,-72.0,-66.0,-76.0,-68.0,-72.0,-65.0,-75.0,-68.0,-90.0,-92.0,-89.0,-92.0,18.0,26.0,13.0,24.0,0
55,F8:59:71:5A:E0:3D,2653181,374000942,26994,41544325,2626187,332456617,0,3016,372486,2967,363129,49,9357,2977,0,27001,865,0,19,144444.0,43333.0,-65.0,-73.0,-65.0,-69.0,-64.0,-72.0,-64.0,-69.0,-90.0,-92.0,-90.0,-92.0,25.0,19.0,25.0,23.0,0
56,CC:2F:71:3E:C5:1F,2631306,333082639,5119,626022,2626187,332456617,6,21973,1842320,18113,1384922,3860,457398,5401,29,7298,130,6,448,130000.0,39000.0,-70.0,-71.0,-68.0,-59.0,-69.0,-71.0,-67.0,-59.0,-90.0,-92.0,-90.0,-92.0,20.0,21.0,22.0,33.0,0
57,CC:2F:71:3F:1F:24,3109035,952451570,482848,619994953,2626187,332456617,19,365481,413751215,361608,413284503,3873,466712,340167,579,484923,57802,19,4535,86667.0,13000.0,-72.0,-66.0,-74.0,-68.0,-72.0,-65.0,-74.0,-68.0,-90.0,-92.0,-90.0,-92.0,18.0,26.0,16.0,24.0,0
58,F8:59:71:5A:E0:3D,2653183,374001144,26994,41544325,2626189,332456819,0,3016,372486,2967,363129,49,9357,2977,0,27001,865,0,19,144444.0,43333.0,-65.0,-73.0,-65.0,-69.0,-64.0,-72.0,-64.0,-69.0,-90.0,-92.0,-90.0,-92.0,25.0,19.0,25.0,23.0,0
59,CC:2F:71:3E:C5:1F,2631308,333082841,5119,626022,2626189,332456819,6,21973,1842320,18113,1384922,3860,457398,5401,29,7298,130,6,448,130000.0,39000.0,-70.0,-71.0,-68.0,-59.0,-69.0,-71.0,-67.0,-59.0,-90.0,-92.0,-90.0,-92.0,20.0,21.0,22.0,33.0,0
60,CC:2F:71:3F:1F:24,3109107,952472451,482918,620015632,2626189,332456819,19,365532,413764206,361659,413297494,3873,466712,340217,579,484993,57805,19,4535,115556.0,26000.0,-73.0,-66.0,-74.0,-68.0,-72.0,-66.0,-74.0,-67.0,-90.0,-93.0,-90.0,-93.0,17.0,27.0,16.0,25.0,0
61,F8:59:71:5A:E0:3D,2653189,374001724,26995,41544441,2626194,332457283,0,3018,372626,2969,363269,49,9357,2977,0,27002,865,0,19,144444.0,43333.0,-65.0,-74.0,-65.0,-69.0,-65.0,-73.0,-64.0,-69.0,-90.0,-93.0,-90.0,-93.0,25.0,19.0,25.0,24.0,0
62,CC:2F:71:3E:C5:1F,2631316,333083623,5120,626138,2626196,332457485,6,21975,1842460,18115,1385062,3860,457398,5401,29,7299,130,6,448,130000.0,39000.0,-69.0,-67.0,-64.0,-59.0,-69.0,-70.0,-67.0,-59.0,-90.0,-93.0,-90.0,-93.0,21.0,26.0,26.0,34.0,0
63,CC:2F:71:3F:1F:24,3109155,952484823,482959,620027338,2626196,332457485,19,365557,413768183,361684,413301471,3873,466712,340241,579,485034,57807,19,4535,130000.0,39000.0,-73.0,-64.0,-72.0,-70.0,-73.0,-64.0,-72.0,-69.0,-90.0,-93.0,-90.0,-93.0,17.0,29.0,18.0,23.0,0
64,F8:59:71:5A:E0:3D,2653193,374002128,26995,41544441,2626198,332457687,0,3018,372626,2969,363269,49,9357,2977,0,27002,865,0,19,144444.0,43333.0,-65.0,-74.0,-65.0,-69.0,-65.0,-73.0,-64.0,-69.0,-90.0,-93.0,-90.0,-93.0,25.0,19.0,25.0,24.0,0
65,CC:2F:71:3E:C5:1F,2631318,333083825,5120,626138,2626198,332457687,6,21975,1842460,18115,1385062,3860,457398,5401,29,7299,130,6,448,130000.0,39000.0,-69.0,-67.0,-64.0,-59.0,-69.0,-70.0,-67.0,-59.0,-90.0,-93.0,-90.0,-93.0,21.0,26.0,26.0,34.0,0
66,CC:2F:71:3F:1F:24,3109222,952508205,483024,620050518,2626198,332457687,19,365615,413780028,361742,413313316,3873,466712,340297,579,485099,57816,19,4535,144444.0,43333.0,-75.0,-64.0,-72.0,-69.0,-75.0,-64.0,-72.0,-69.0,-90.0,-93.0,-90.0,-93.0,15.0,29.0,18.0,24.0,0
67,F8:59:71:5A:E0:3D,2653197,374002532,26995,41544441,2626202,332458091,0,3018,372626,2969,363269,49,9357,2977,0,27002,865,0,19,144444.0,43333.0,-65.0,-74.0,-65.0,-69.0,-65.0,-73.0,-64.0,-69.0,-90.0,-93.0,-90.0,-93.0,25.0,19.0,25.0,24.0,0
68,CC:2F:71:3E:C5:1F,2631322,333084229,5120,626138,2626202,332458091,6,21975,1842460,18115,1385062,3860,457398,5401,29,7299,130,6,448,130000.0,39000.0,-69.0,-67.0,-64.0,-59.0,-69.0,-70.0,-67.0,-59.0,-90.0,-93.0,-90.0,-93.0,21.0,26.0,26.0,34.0,0
69,CC:2F:71:3F:1F:24,3109384,952596750,483181,620138599,2626203,332458151,19,365757,413809804,361884,413343092,3873,466712,340437,579,485256,57842,19,4535,130000.0,43333.0,-72.0,-65.0,-73.0,-69.0,-71.0,-65.0,-72.0,-68.0,-90.0,-93.0,-90.0,-93.0,18.0,28.0,17.0,24.0,0
70,F8:59:71:5A:E0:3D,2653202,374003129,26995,41544441,2626207,332458688,0,3018,372626,2969,363269,49,9357,2977,0,27002,865,0,19,144444.0,43333.0,-65.0,-74.0,-65.0,-69.0,-65.0,-73.0,-64.0,-69.0,-90.0,-93.0,-90.0,-93.0,25.0,19.0,25.0,24.0,0
71,CC:2F:71:3E:C5:1F,2631327,333084826,5120,626138,2626207,332458688,6,21977,1842648,18116,1385132,3861,457516,5402,29,7299,130,6,448,130000.0,39000.0,-70.0,-71.0,-68.0,-59.0,-69.0,-70.0,-67.0,-59.0,-90.0,-93.0,-90.0,-93.0,20.0,22.0,22.0,34.0,0
72,CC:2F:71:3F:1F:24,3109438,952612989,483231,620154301,2626207,332458688,19,365788,413816894,361915,413350182,3873,466712,340467,579,485306,57842,19,4535,130000.0,43333.0,-72.0,-65.0,-73.0,-69.0,-71.0,-65.0,-72.0,-69.0,-90.0,-93.0,-90.0,-93.0,18.0,28.0,17.0,24.0,0
73,F8:59:71:5A:E0:3D,2653206,374003533,26995,41544441,2626211,332459092,0,3018,372626,2969,363269,49,9357,2977,0,27002,865,0,19,144444.0,43333.0,-65.0,-74.0,-65.0,-69.0,-65.0,-73.0,-64.0,-69.0,-90.0,-93.0,-90.0,-93.0,25.0,19.0,25.0,24.0,0
74,CC:2F:71:3E:C5:1F,2631331,333085230,5120,626138,2626211,332459092,6,21977,1842648,18116,1385132,3861,457516,5402,29,7299,130,6,448,130000.0,39000.0,-70.0,-71.0,-68.0,-59.0,-69.0,-70.0,-67.0,-59.0,-90.0,-93.0,-90.0,-93.0,20.0,22.0,22.0,34.0,0
75,CC:2F:71:3F:1F:24,3110163,953527592,483950,621068298,2626213,332459294,19,365895,413842286,362022,413375574,3873,466712,340573,579,486025,58005,19,4535,130000.0,43333.0,-73.0,-65.0,-72.0,-68.0,-73.0,-65.0,-71.0,-68.0,-90.0,-93.0,-90.0,-93.0,17.0,28.0,18.0,25.0,0
76,F8:59:71:5A:E0:3D,2653210,374003937,26995,41544441,2626215,332459496,0,3018,372626,2969,363269,49,9357,2977,0,27002,865,0,19,144444.0,43333.0,-65.0,-74.0,-65.0,-69.0,-65.0,-73.0,-64.0,-69.0,-90.0,-93.0,-90.0,-93.0,25.0,19.0,25.0,24.0,0
77,CC:2F:71:3E:C5:1F,2631336,333085694,5120,626138,2626216,332459556,6,21977,1842648,18116,1385132,3861,457516,5402,29,7299,130,6,448,130000.0,39000.0,-70.0,-71.0,-68.0,-59.0,-69.0,-70.0,-67.0,-59.0,-90.0,-93.0,-90.0,-93.0,20.0,22.0,22.0,34.0,0
78,CC:2F:71:3F:1F:24,3110206,953540383,483990,621080827,2626216,332459556,19,365920,413846369,362047,413379657,3873,466712,340597,579,486065,58022,19,4535,117000.0,39000.0,-75.0,-65.0,-72.0,-68.0,-74.0,-64.0,-71.0,-67.0,-90.0,-93.0,-90.0,-93.0,15.0,28.0,18.0,25.0,0
