sample,station,tx_total_pkts,tx_total_bytes,tx_ucast_pkts,tx_ucast_bytes,tx_mcast_bcast_pkts,tx_mcast_bcast_bytes,tx_failures,rx_data_pkts,rx_data_bytes,rx_ucast_pkts,rx_ucast_bytes,rx_mcast_bcast_pkts,rx_mcast_bcast_bytes,rx_decrypt_succeeds,tx_data_pkts_retried,tx_total_pkts_sent,tx_pkts_retries,tx_pkts_retry_exhausted,rx_total_pkts_retried,rate_last_tx_pkt_min,rate_last_tx_pkt_max,per_antenna_rssi_last_rx_data_frame_1,per_antenna_rssi_last_rx_data_frame_2,per_antenna_rssi_last_rx_data_frame_3,per_antenna_rssi_last_rx_data_frame_4,per_antenna_avg_rssi_rx_data_frames_1,per_antenna_avg_rssi_rx_data_frames_2,per_antenna_avg_rssi_rx_data_frames_3,per_antenna_avg_rssi_rx_data_frames_4,per_antenna_noise_floor_1,per_antenna_noise_floor_2,per_antenna_noise_floor_3,per_antenna_noise_floor_4,sinr_per_antenna_1,sinr_per_antenna_2,sinr_per_antenna_3,sinr_per_antenna_4,attack
526,F8:59:71:5A:E0:3D,3275504,495874407,65642,90441585,3209862,405432822,0,63197,49072332,58429,48502616,4768,569716,41381,16,68354,1751,0,496,144444.0,43333.0,-67.0,-74.0,-66.0,-71.0,-67.0,-73.0,-65.0,-71.0,-85.0,-90.0,-84.0,-90.0,18.0,16.0,18.0,19.0,1
527,CC:2F:71:3E:C5:1F,3221209,406820934,11347,1388112,3209862,405432822,6,48478,4059192,40071,3063098,8407,996094,11962,34,16311,186,6,820,144444.0,39000.0,-69.0,-69.0,-67.0,-60.0,-70.0,-72.0,-68.0,-63.0,-85.0,-90.0,-84.0,-90.0,16.0,21.0,17.0,30.0,1
528,CC:2F:71:3F:1F:24,7423211,6817690022,4213349,6412257200,3209862,405432822,80,962720,580181865,954221,579161143,8499,1020722,911113,619,4218068,422534,80,5436,130000.0,43333.0,-68.0,-63.0,-73.0,-72.0,-68.0,-63.0,-73.0,-71.0,-85.0,-90.0,-84.0,-90.0,17.0,27.0,11.0,18.0,1
529,F8:59:71:5A:E0:3D,3275572,495972773,65705,90539487,3209867,405433286,0,63260,49169352,58492,48599636,4768,569716,41444,16,68417,1751,0,496,144444.0,43333.0,-67.0,-74.0,-66.0,-71.0,-66.0,-73.0,-66.0,-71.0,-85.0,-90.0,-84.0,-90.0,18.0,16.0,18.0,19.0,1
530,CC:2F:71:3E:C5:1F,3221214,406821398,11347,1388112,3209867,405433286,6,48478,4059192,40071,3063098,8407,996094,11962,34,16311,186,6,820,144444.0,39000.0,-69.0,-69.0,-67.0,-60.0,-70.0,-72.0,-68.0,-63.0,-85.0,-90.0,-84.0,-90.0,16.0,21.0,17.0,30.0,1
531,CC:2F:71:3F:1F:24,7424422,6819545792,4214554,6414112372,3209868,405433420,80,963046,580426485,954547,579405763,8499,1020722,911422,619,4219259,422759,80,5437,130000.0,43333.0,-69.0,-63.0,-73.0,-72.0,-68.0,-63.0,-72.0,-71.0,-85.0,-90.0,-84.0,-90.0,16.0,27.0,11.0,18.0,1
532,F8:59:71:5A:E0:3D,3275645,496077684,65773,90643721,3209872,405433963,0,63326,49269572,58558,48699856,4768,569716,41510,16,68485,1753,0,497,144444.0,43333.0,-68.0,-73.0,-65.0,-71.0,-67.0,-72.0,-65.0,-70.0,-85.0,-90.0,-84.0,-90.0,17.0,17.0,19.0,19.0,1
533,CC:2F:71:3E:C5:1F,3221220,406822137,11347,1388112,3209873,405434025,6,48478,4059192,40071,3063098,8407,996094,11962,34,16311,186,6,820,144444.0,39000.0,-69.0,-69.0,-67.0,-60.0,-70.0,-72.0,-68.0,-63.0,-85.0,-90.0,-84.0,-90.0,16.0,21.0,17.0,30.0,1
534,CC:2F:71:3F:1F:24,7425757,6821582837,4215884,6416148812,3209873,405434025,80,963363,580660078,954864,579639356,8499,1020722,911727,619,4220603,422970,80,5442,144444.0,43333.0,-68.0,-63.0,-71.0,-69.0,-69.0,-63.0,-71.0,-69.0,-85.0,-90.0,-84.0,-90.0,17.0,27.0,13.0,21.0,1
535,F8:59:71:5A:E0:3D,3275715,496179160,65838,90744731,3209877,405434429,0,63394,49372884,58625,48803050,4769,569834,41578,16,68550,1754,0,499,144444.0,43333.0,-67.0,-73.0,-65.0,-70.0,-67.0,-73.0,-65.0,-70.0,-85.0,-90.0,-84.0,-90.0,18.0,17.0,19.0,20.0,1
536,CC:2F:71:3E:C5:1F,3221224,406822541,11347,1388112,3209877,405434429,6,48478,4059192,40071,3063098,8407,996094,11962,34,16311,186,6,820,144444.0,39000.0,-69.0,-69.0,-67.0,-60.0,-70.0,-72.0,-68.0,-63.0,-85.0,-90.0,-84.0,-90.0,16.0,21.0,17.0,30.0,1
537,CC:2F:71:3F:1F:24,7427119,6823681535,4217241,6418247046,3209878,405434489,80,963661,580885454,955162,579864732,8499,1020722,912016,619,4221960,423053,80,5442,130000.0,43333.0,-69.0,-64.0,-72.0,-69.0,-69.0,-64.0,-72.0,-69.0,-85.0,-90.0,-84.0,-90.0,16.0,26.0,12.0,21.0,1
538,F8:59:71:5A:E0:3D,3275789,496285358,65906,90850403,3209883,405434955,0,63463,49479186,58694,48909352,4769,569834,41647,16,68618,1755,0,499,144444.0,43333.0,-67.0,-74.0,-65.0,-69.0,-66.0,-73.0,-65.0,-69.0,-85.0,-90.0,-84.0,-90.0,18.0,16.0,19.0,21.0,1
539,CC:2F:71:3E:C5:1F,3221230,406823067,11347,1388112,3209883,405434955,6,48478,4059192,40071,3063098,8407,996094,11962,34,16311,186,6,820,144444.0,39000.0,-69.0,-69.0,-67.0,-60.0,-70.0,-72.0,-68.0,-63.0,-85.0,-91.0,-85.0,-90.0,16.0,22.0,18.0,30.0,1
