sample,station,tx_total_pkts,tx_total_bytes,tx_ucast_pkts,tx_ucast_bytes,tx_mcast_bcast_pkts,tx_mcast_bcast_bytes,tx_failures,rx_data_pkts,rx_data_bytes,rx_ucast_pkts,rx_ucast_bytes,rx_mcast_bcast_pkts,rx_mcast_bcast_bytes,rx_decrypt_succeeds,tx_data_pkts_retried,tx_total_pkts_sent,tx_pkts_retries,tx_pkts_retry_exhausted,rx_total_pkts_retried,rate_last_tx_pkt_min,rate_last_tx_pkt_max,per_antenna_rssi_last_rx_data_frame_1,per_antenna_rssi_last_rx_data_frame_2,per_antenna_rssi_last_rx_data_frame_3,per_antenna_rssi_last_rx_data_frame_4,per_antenna_avg_rssi_rx_data_frames_1,per_antenna_avg_rssi_rx_data_frames_2,per_antenna_avg_rssi_rx_data_frames_3,per_antenna_avg_rssi_rx_data_frames_4,per_antenna_noise_floor_1,per_antenna_noise_floor_2,per_antenna_noise_floor_3,per_antenna_noise_floor_4,sinr_per_antenna_1,sinr_per_antenna_2,sinr_per_antenna_3,sinr_per_antenna_4,attack
30,CC:2F:71:3E:C5:1F,5489968,4434253438,3397464,4168487467,2092504,265765971,502,91811,7882997,77432,6178721,14379,1704276,21165,205,3404754,869120,502,2886,130000.0,39000.0,-74.0,-74.0,-68.0,-61.0,-71.0,-73.0,-69.0,-61.0,-88.0,-92.0,-88.0,-91.0,14.0,18.0,20.0,30.0,1
31,F8:59:71:5A:E0:3D,2866278,1428382786,773769,1162616351,2092509,265766435,1,431555,537528142,431252,537488431,303,39711,427903,3,773793,43303,1,303,144444.0,43333.0,-68.0,-74.0,-66.0,-72.0,-68.0,-74.0,-66.0,-71.0,-88.0,-91.0,-87.0,-90.0,20.0,17.0,21.0,18.0,1
32,CC:2F:71:3F:1F:24,3213594,1743758799,1121083,1477992162,2092511,265766637,481,891767,1115592916,891466,1115556712,301,36204,887091,47,1120663,41213,481,663,115556.0,28889.0,-75.0,-63.0,-70.0,-71.0,-75.0,-63.0,-70.0,-71.0,-88.0,-91.0,-87.0,-90.0,13.0,28.0,17.0,19.0,1
33,CC:2F:71:3E:C5:1F,5489975,4434254104,3397464,4168487467,2092511,265766637,502,91811,7882997,77432,6178721,14379,1704276,21165,205,3404754,869120,502,2886,130000.0,39000.0,-74.0,-74.0,-68.0,-61.0,-71.0,-73.0,-69.0,-61.0,-88.0,-91.0,-87.0,-90.0,14.0,17.0,19.0,29.0,1
34,F8:59:71:5A:E0:3D,2866462,1428658298,773949,1162891459,2092513,265766839,1,431645,537632043,431342,537592332,303,39711,427993,3,773973,43303,1,303,144444.0,43333.0,-68.0,-75.0,-66.0,-71.0,-68.0,-74.0,-65.0,-70.0,-88.0,-91.0,-87.0,-90.0,20.0,16.0,21.0,19.0,1
35,CC:2F:71:3F:1F:24,3213751,1743962063,1121238,1478195224,2092513,265766839,481,891910,1115787152,891609,1115750948,301,36204,887234,47,1120818,41214,481,663,115556.0,28889.0,-72.0,-63.0,-73.0,-71.0,-72.0,-63.0,-72.0,-70.0,-88.0,-91.0,-87.0,-90.0,16.0,28.0,14.0,19.0,1
36,CC:2F:71:3E:C5:1F,5489977,4434254306,3397464,4168487467,2092513,265766839,502,91811,7882997,77432,6178721,14379,1704276,21165,205,3404754,869120,502,2886,130000.0,39000.0,-74.0,-74.0,-68.0,-61.0,-71.0,-73.0,-69.0,-61.0,-88.0,-91.0,-87.0,-90.0,14.0,17.0,19.0,29.0,1
37,F8:59:71:5A:E0:3D,2866527,1428756402,774012,1162989361,2092515,265767041,1,431708,537729063,431405,537689352,303,39711,428056,3,774036,43305,1,303,144444.0,43333.0,-68.0,-75.0,-65.0,-70.0,-67.0,-75.0,-65.0,-70.0,-88.0,-91.0,-87.0,-90.0,20.0,16.0,22.0,20.0,1
38,CC:2F:71:3F:1F:24,3213920,1744166435,1121405,1478399394,2092515,265767041,481,892066,1115981724,891765,1115945520,301,36204,887390,47,1120985,41237,481,663,115556.0,28889.0,-72.0,-63.0,-70.0,-70.0,-72.0,-63.0,-70.0,-70.0,-88.0,-91.0,-87.0,-90.0,16.0,28.0,17.0,20.0,1
39,CC:2F:71:3E:C5:1F,5489981,4434254710,3397464,4168487467,2092517,265767243,502,91811,7882997,77432,6178721,14379,1704276,21165,205,3404754,869120,502,2886,130000.0,39000.0,-74.0,-74.0,-68.0,-61.0,-71.0,-73.0,-69.0,-61.0,-88.0,-91.0,-87.0,-90.0,14.0,17.0,19.0,29.0,1
40,F8:59:71:5A:E0:3D,2866596,1428853416,774074,1163085709,2092522,265767707,1,431770,537824543,431467,537784832,303,39711,428118,3,774098,43308,1,303,144444.0,43333.0,-69.0,-74.0,-64.0,-71.0,-69.0,-74.0,-64.0,-70.0,-88.0,-91.0,-87.0,-90.0,19.0,17.0,23.0,19.0,1
41,CC:2F:71:3F:1F:24,3214092,1744372415,1121570,1478604708,2092522,265767707,481,892214,1116179431,891913,1116143227,301,36204,887538,47,1121150,41238,481,663,115556.0,28889.0,-73.0,-64.0,-72.0,-70.0,-73.0,-64.0,-73.0,-70.0,-88.0,-91.0,-87.0,-90.0,15.0,27.0,15.0,20.0,1
42,CC:2F:71:3E:C5:1F,5489986,4434255174,3397464,4168487467,2092522,265767707,502,91811,7882997,77432,6178721,14379,1704276,21165,205,3404754,869120,502,2886,130000.0,39000.0,-74.0,-74.0,-68.0,-61.0,-71.0,-73.0,-69.0,-61.0,-88.0,-91.0,-87.0,-90.0,14.0,17.0,19.0,29.0,1
43,F8:59:71:5A:E0:3D,2866884,1429263884,774361,1163495904,2092523,265767980,1,431874,537933088,431571,537893377,303,39711,428222,3,774385,43399,1,303,144444.0,43333.0,-68.0,-74.0,-64.0,-69.0,-67.0,-74.0,-64.0,-69.0,-88.0,-91.0,-87.0,-90.0,20.0,17.0,23.0,21.0,1
44,CC:2F:71:3F:1F:24,3214255,1744578028,1121732,1478810048,2092523,265767980,481,892364,1116374661,892063,1116338457,301,36204,887688,47,1121312,41249,481,663,117000.0,39000.0,-73.0,-64.0,-72.0,-71.0,-73.0,-64.0,-72.0,-71.0,-88.0,-91.0,-87.0,-90.0,15.0,27.0,15.0,19.0,1
45,CC:2F:71:3E:C5:1F,5489989,4434255649,3397464,4168487467,2092525,265768182,502,91811,7882997,77432,6178721,14379,1704276,21165,205,3404754,869120,502,2886,130000.0,39000.0,-74.0,-74.0,-68.0,-61.0,-71.0,-73.0,-69.0,-61.0,-88.0,-91.0,-87.0,-90.0,14.0,17.0,19.0,29.0,1
46,F8:59:71:5A:E0:3D,2866954,1429362396,774425,1163593810,2092529,265768586,1,431937,538028674,431634,537988963,303,39711,428285,3,774449,43436,1,303,144444.0,43333.0,-67.0,-74.0,-64.0,-69.0,-67.0,-74.0,-64.0,-69.0,-88.0,-91.0,-87.0,-90.0,21.0,17.0,23.0,21.0,1
47,CC:2F:71:3F:1F:24,3214419,1744783216,1121890,1479014630,2092529,265768586,481,892508,1116571851,892207,1116535647,301,36204,887832,47,1121470,41249,481,663,144444.0,43333.0,-73.0,-64.0,-72.0,-71.0,-73.0,-64.0,-71.0,-70.0,-88.0,-91.0,-87.0,-90.0,15.0,27.0,15.0,19.0,1
48,CC:2F:71:3E:C5:1F,5489995,4434256255,3397464,4168487467,2092531,265768788,502,91811,7882997,77432,6178721,14379,1704276,21165,205,3404754,869120,502,2886,130000.0,39000.0,-74.0,-74.0,-68.0,-61.0,-71.0,-73.0,-69.0,-61.0,-88.0,-91.0,-87.0,-90.0,14.0,17.0,19.0,29.0,1
49,F8:59:71:5A:E0:3D,2867019,1429458950,774487,1163690102,2092532,265768848,1,432001,538124322,431698,538084611,303,39711,428347,3,774511,43470,1,303,130000.0,43333.0,-68.0,-74.0,-64.0,-69.0,-67.0,-74.0,-64.0,-69.0,-87.0,-91.0,-86.0,-90.0,19.0,17.0,22.0,21.0,1
50,CC:2F:71:3F:1F:24,3214578,1744986670,1122046,1479217822,2092532,265768848,481,892651,1116766115,892350,1116729911,301,36204,887975,47,1121626,41249,481,663,144444.0,43333.0,-72.0,-64.0,-71.0,-71.0,-73.0,-64.0,-71.0,-70.0,-87.0,-91.0,-86.0,-90.0,15.0,27.0,15.0,19.0,1
51,CC:2F:71:3E:C5:1F,5489996,4434256315,3397464,4168487467,2092532,265768848,502,91811,7882997,77432,6178721,14379,1704276,21165,205,3404754,869120,502,2886,130000.0,39000.0,-74.0,-74.0,-68.0,-61.0,-71.0,-73.0,-69.0,-61.0,-87.0,-91.0,-86.0,-90.0,13.0,17.0,18.0,29.0,1
52,F8:59:71:5A:E0:3D,2867087,1429555904,774549,1163786450,2092538,265769454,1,432066,538221510,431763,538181799,303,39711,428410,3,774573,43471,1,304,130000.0,43333.0,-67.0,-74.0,-64.0,-69.0,-67.0,-74.0,-64.0,-69.0,-87.0,-91.0,-86.0,-90.0,20.0,17.0,22.0,21.0,1
53,CC:2F:71:3F:1F:24,3214741,1745192061,1122203,1479422607,2092538,265769454,481,892797,1116962162,892496,1116925958,301,36204,888121,47,1121783,41261,481,663,144444.0,43333.0,-73.0,-64.0,-71.0,-71.0,-73.0,-64.0,-71.0,-71.0,-87.0,-91.0,-86.0,-90.0,14.0,27.0,15.0,19.0,1
54,CC:2F:71:3E:C5:1F,5490002,4434256921,3397464,4168487467,2092538,265769454,502,91811,7882997,77432,6178721,14379,1704276,21165,205,3404754,869120,502,2886,130000.0,39000.0,-74.0,-74.0,-68.0,-61.0,-71.0,-73.0,-69.0,-61.0,-87.0,-91.0,-86.0,-90.0,13.0,17.0,18.0,29.0,1
55,F8:59:71:5A:E0:3D,2867152,1429654008,774612,1163884352,2092540,265769656,1,432128,538316990,431825,538277279,303,39711,428472,3,774636,43473,1,304,130000.0,43333.0,-68.0,-74.0,-64.0,-69.0,-67.0,-74.0,-63.0,-69.0,-87.0,-91.0,-86.0,-90.0,19.0,17.0,22.0,21.0,1
56,CC:2F:71:3F:1F:24,3214900,1745397009,1122360,1479627353,2092540,265769656,481,892942,1117158054,892641,1117121850,301,36204,888266,47,1121940,41261,481,663,144444.0,43333.0,-73.0,-64.0,-71.0,-71.0,-73.0,-64.0,-71.0,-71.0,-87.0,-91.0,-86.0,-90.0,14.0,27.0,15.0,19.0,1
57,CC:2F:71:3E:C5:1F,5490004,4434257123,3397464,4168487467,2092540,265769656,502,91811,7882997,77432,6178721,14379,1704276,21165,205,3404754,869120,502,2886,130000.0,39000.0,-74.0,-74.0,-68.0,-61.0,-71.0,-73.0,-69.0,-61.0,-87.0,-91.0,-86.0,-90.0,13.0,17.0,18.0,29.0,1
58,F8:59:71:5A:E0:3D,2867420,1430052918,774873,1164282596,2092547,265770322,1,432230,538422195,431927,538382484,303,39711,428574,3,774897,43478,1,304,130000.0,43333.0,-67.0,-74.0,-64.0,-70.0,-67.0,-74.0,-64.0,-69.0,-87.0,-91.0,-86.0,-89.0,20.0,17.0,22.0,19.0,1
59,CC:2F:71:3F:1F:24,3215063,1745600867,1122516,1479830545,2092547,265770322,481,893086,1117352406,892785,1117316202,301,36204,888410,47,1122096,41264,481,663,144444.0,43333.0,-73.0,-63.0,-72.0,-71.0,-72.0,-63.0,-72.0,-71.0,-87.0,-91.0,-86.0,-89.0,14.0,28.0,14.0,18.0,1
60,CC:2F:71:3E:C5:1F,5490011,4434257789,3397464,4168487467,2092547,265770322,502,91811,7882997,77432,6178721,14379,1704276,21165,205,3404754,869120,502,2886,130000.0,39000.0,-74.0,-74.0,-68.0,-61.0,-71.0,-73.0,-69.0,-61.0,-87.0,-91.0,-86.0,-89.0,13.0,17.0,18.0,28.0,1
61,F8:59:71:5A:E0:3D,2867485,1430149584,774936,1164379060,2092549,265770524,1,432293,538519215,431990,538479504,303,39711,428637,3,774960,43480,1,304,130000.0,43333.0,-67.0,-74.0,-64.0,-70.0,-67.0,-74.0,-64.0,-69.0,-86.0,-90.0,-85.0,-89.0,19.0,16.0,21.0,19.0,1
62,CC:2F:71:3F:1F:24,3215228,1745808044,1122679,1480037520,2092549,265770524,481,893234,1117550172,892933,1117513968,301,36204,888558,47,1122259,41277,481,663,144444.0,43333.0,-72.0,-64.0,-73.0,-72.0,-72.0,-63.0,-72.0,-71.0,-86.0,-90.0,-85.0,-89.0,14.0,26.0,12.0,17.0,1
63,CC:2F:71:3E:C5:1F,5490014,4434258107,3397465,4168487583,2092549,265770524,502,91813,7883137,77434,6178861,14379,1704276,21165,205,3404755,869120,502,2886,130000.0,39000.0,-72.0,-74.0,-70.0,-61.0,-72.0,-73.0,-68.0,-61.0,-86.0,-90.0,-85.0,-89.0,14.0,16.0,15.0,28.0,1
64,F8:59:71:5A:E0:3D,2867550,1430247688,774999,1164476962,2092551,265770726,1,432355,538614695,432052,538574984,303,39711,428699,3,775023,43480,1,304,130000.0,43333.0,-68.0,-74.0,-64.0,-69.0,-67.0,-74.0,-63.0,-69.0,-86.0,-90.0,-85.0,-89.0,18.0,16.0,21.0,20.0,1
65,CC:2F:71:3F:1F:24,3215386,1746011442,1122834,1480240582,2092552,265770860,481,893375,1117744176,893074,1117707972,301,36204,888699,47,1122414,41277,481,663,144444.0,43333.0,-72.0,-63.0,-72.0,-71.0,-72.0,-63.0,-72.0,-71.0,-86.0,-90.0,-85.0,-89.0,14.0,27.0,13.0,18.0,1
66,CC:2F:71:3E:C5:1F,5490020,4434258713,3397465,4168487583,2092555,265771130,502,91813,7883137,77434,6178861,14379,1704276,21165,205,3404755,869120,502,2886,130000.0,39000.0,-72.0,-74.0,-70.0,-61.0,-72.0,-73.0,-68.0,-61.0,-86.0,-90.0,-85.0,-89.0,14.0,16.0,15.0,28.0,1
67,F8:59:71:5A:E0:3D,2867955,1430843492,775396,1165072038,2092559,265771454,1,432481,538726673,432178,538686962,303,39711,428825,3,775420,43489,1,304,130000.0,43333.0,-68.0,-74.0,-64.0,-70.0,-67.0,-74.0,-64.0,-69.0,-86.0,-90.0,-84.0,-88.0,18.0,16.0,20.0,18.0,1
68,CC:2F:71:3F:1F:24,3215551,1746219760,1122992,1480448306,2092559,265771454,481,893519,1117942928,893217,1117906606,302,36322,888843,47,1122572,41279,481,664,144444.0,43333.0,-73.0,-64.0,-72.0,-71.0,-73.0,-64.0,-71.0,-71.0,-86.0,-90.0,-84.0,-88.0,13.0,26.0,12.0,17.0,1
69,CC:2F:71:3E:C5:1F,5490024,4434259037,3397465,4168487583,2092559,265771454,502,91813,7883137,77434,6178861,14379,1704276,21165,205,3404755,869120,502,2886,130000.0,39000.0,-72.0,-74.0,-70.0,-61.0,-72.0,-73.0,-68.0,-61.0,-86.0,-90.0,-84.0,-88.0,14.0,16.0,14.0,27.0,1
70,F8:59:71:5A:E0:3D,2868019,1430940042,775458,1165168386,2092561,265771656,1,432544,538823693,432241,538783982,303,39711,428888,3,775482,43490,1,304,130000.0,43333.0,-68.0,-75.0,-64.0,-70.0,-68.0,-74.0,-63.0,-70.0,-85.0,-90.0,-84.0,-88.0,17.0,15.0,20.0,18.0,1
71,CC:2F:71:3F:1F:24,3215710,1746424708,1123149,1480653052,2092561,265771656,481,893662,1118140026,893360,1118103704,302,36322,888985,47,1122729,41280,481,664,144444.0,43333.0,-73.0,-64.0,-71.0,-70.0,-73.0,-64.0,-71.0,-70.0,-85.0,-90.0,-84.0,-88.0,12.0,26.0,13.0,18.0,1
72,CC:2F:71:3E:C5:1F,5490026,4434259239,3397465,4168487583,2092561,265771656,502,91813,7883137,77434,6178861,14379,1704276,21165,205,3404755,869120,502,2886,130000.0,39000.0,-72.0,-74.0,-70.0,-61.0,-72.0,-73.0,-68.0,-61.0,-85.0,-90.0,-84.0,-88.0,13.0,16.0,14.0,27.0,1
73,F8:59:71:5A:E0:3D,2868161,1431146524,775593,1165374200,2092568,265772324,1,432623,538923084,432319,538883255,304,39829,428967,3,775617,43510,1,305,130000.0,43333.0,-67.0,-74.0,-65.0,-70.0,-67.0,-74.0,-64.0,-69.0,-85.0,-90.0,-84.0,-88.0,18.0,16.0,19.0,18.0,1
74,CC:2F:71:3F:1F:24,3215886,1746631668,1123318,1480859344,2092568,265772324,481,893820,1118337696,893518,1118301374,302,36322,889143,47,1122898,41283,481,664,144444.0,43333.0,-73.0,-64.0,-72.0,-70.0,-73.0,-64.0,-71.0,-70.0,-85.0,-90.0,-84.0,-88.0,12.0,26.0,12.0,18.0,1
75,CC:2F:71:3E:C5:1F,5490033,4434259907,3397465,4168487583,2092568,265772324,502,91813,7883137,77434,6178861,14379,1704276,21165,205,3404755,869120,502,2886,130000.0,39000.0,-72.0,-74.0,-70.0,-61.0,-72.0,-73.0,-68.0,-61.0,-85.0,-90.0,-84.0,-88.0,13.0,16.0,14.0,27.0,1
