sample,station,tx_total_pkts,tx_total_bytes,tx_ucast_pkts,tx_ucast_bytes,tx_mcast_bcast_pkts,tx_mcast_bcast_bytes,tx_failures,rx_data_pkts,rx_data_bytes,rx_ucast_pkts,rx_ucast_bytes,rx_mcast_bcast_pkts,rx_mcast_bcast_bytes,rx_decrypt_succeeds,tx_data_pkts_retried,tx_total_pkts_sent,tx_pkts_retries,tx_pkts_retry_exhausted,rx_total_pkts_retried,rate_last_tx_pkt_min,rate_last_tx_pkt_max,per_antenna_rssi_last_rx_data_frame_1,per_antenna_rssi_last_rx_data_frame_2,per_antenna_rssi_last_rx_data_frame_3,per_antenna_rssi_last_rx_data_frame_4,per_antenna_avg_rssi_rx_data_frames_1,per_antenna_avg_rssi_rx_data_frames_2,per_antenna_avg_rssi_rx_data_frames_3,per_antenna_avg_rssi_rx_data_frames_4,per_antenna_noise_floor_1,per_antenna_noise_floor_2,per_antenna_noise_floor_3,per_antenna_noise_floor_4,sinr_per_antenna_1,sinr_per_antenna_2,sinr_per_antenna_3,sinr_per_antenna_4,attack
20,CC:2F:71:3E:C5:1F,2152631,273091903,74,8910,2152557,273082993,0,341,28892,289,22558,52,6334,83,1,125,7,0,17,144444.0,39000.0,-71.0,-70.0,-66.0,-60.0,-70.0,-70.0,-66.0,-60.0,-90.0,-93.0,-90.0,-93.0,19.0,23.0,24.0,33.0,1
21,CC:2F:71:3F:1F:24,2326489,501990230,173930,228907035,2152559,273083195,6,123190,146679136,123096,146667786,94,11350,119326,560,173974,30264,6,153,144444.0,43333.0,-79.0,-70.0,-78.0,-77.0,-79.0,-70.0,-78.0,-77.0,-90.0,-93.0,-90.0,-93.0,11.0,23.0,12.0,16.0,1
22,F8:59:71:5A:E0:3D,2211839,363104028,59276,90020298,2152563,273083730,337,40622,56310919,40550,56299486,72,11433,40358,33,59272,7637,337,32,144444.0,43333.0,-68.0,-74.0,-66.0,-70.0,-68.0,-74.0,-66.0,-70.0,-90.0,-93.0,-90.0,-93.0,22.0,19.0,24.0,23.0,1
23,CC:2F:71:3E:C5:1F,2152639,273092762,75,8970,2152564,273083792,0,343,29032,291,22698,52,6334,83,1,126,7,0,17,144444.0,39000.0,-70.0,-70.0,-66.0,-60.0,-70.0,-70.0,-66.0,-60.0,-90.0,-93.0,-90.0,-93.0,20.0,23.0,24.0,33.0,1
24,CC:2F:71:3F:1F:24,2326668,502200490,174103,229116612,2152565,273083878,6,123351,146876668,123254,146864944,97,11724,119487,560,174148,30289,6,153,130000.0,43333.0,-80.0,-71.0,-82.0,-77.0,-79.0,-70.0,-82.0,-76.0,-90.0,-93.0,-90.0,-93.0,10.0,22.0,8.0,16.0,1
25,F8:59:71:5A:E0:3D,2212035,363397397,59465,90313057,2152570,273084340,337,40699,56409963,40627,56398530,72,11433,40435,33,59461,7638,337,32,144444.0,43333.0,-68.0,-74.0,-66.0,-70.0,-68.0,-74.0,-66.0,-70.0,-90.0,-93.0,-90.0,-93.0,22.0,19.0,24.0,23.0,1
26,CC:2F:71:3E:C5:1F,2152647,273093512,75,8970,2152572,273084542,0,343,29032,291,22698,52,6334,83,1,126,7,0,17,144444.0,39000.0,-70.0,-70.0,-66.0,-60.0,-70.0,-70.0,-66.0,-60.0,-90.0,-93.0,-90.0,-93.0,20.0,23.0,24.0,33.0,1
27,CC:2F:71:3F:1F:24,2326832,502405820,174260,229321278,2152572,273084542,6,123494,147072422,123395,147060386,99,12036,119629,560,174305,30289,6,153,130000.0,43333.0,-81.0,-71.0,-81.0,-78.0,-78.0,-68.0,-79.0,-75.0,-90.0,-93.0,-90.0,-93.0,9.0,22.0,9.0,15.0,1
28,F8:59:71:5A:E0:3D,2212297,363796436,59721,90711490,2152576,273084946,337,40803,56515246,40731,56503813,72,11433,40539,33,59717,7638,337,32,144444.0,43333.0,-68.0,-74.0,-66.0,-70.0,-68.0,-74.0,-66.0,-70.0,-90.0,-93.0,-90.0,-93.0,22.0,19.0,24.0,23.0,1
29,CC:2F:71:3E:C5:1F,2152651,273093916,75,8970,2152576,273084946,0,343,29032,291,22698,52,6334,83,1,126,7,0,17,144444.0,39000.0,-70.0,-70.0,-66.0,-60.0,-70.0,-70.0,-66.0,-60.0,-90.0,-93.0,-90.0,-93.0,20.0,23.0,24.0,33.0,1
