sample,station,tx_total_pkts,tx_total_bytes,tx_ucast_pkts,tx_ucast_bytes,tx_mcast_bcast_pkts,tx_mcast_bcast_bytes,tx_failures,rx_data_pkts,rx_data_bytes,rx_ucast_pkts,rx_ucast_bytes,rx_mcast_bcast_pkts,rx_mcast_bcast_bytes,rx_decrypt_succeeds,tx_data_pkts_retried,tx_total_pkts_sent,tx_pkts_retries,tx_pkts_retry_exhausted,rx_total_pkts_retried,rate_last_tx_pkt_min,rate_last_tx_pkt_max,per_antenna_rssi_last_rx_data_frame_1,per_antenna_rssi_last_rx_data_frame_2,per_antenna_rssi_last_rx_data_frame_3,per_antenna_rssi_last_rx_data_frame_4,per_antenna_avg_rssi_rx_data_frames_1,per_antenna_avg_rssi_rx_data_frames_2,per_antenna_avg_rssi_rx_data_frames_3,per_antenna_avg_rssi_rx_data_frames_4,per_antenna_noise_floor_1,per_antenna_noise_floor_2,per_antenna_noise_floor_3,per_antenna_noise_floor_4,sinr_per_antenna_1,sinr_per_antenna_2,sinr_per_antenna_3,sinr_per_antenna_4,attack
472,92:69:1D:31:68:E9,3854446,489278631,4182,3705393,3850264,485573238,1,5717,1228928,5538,1188195,179,40733,2317,12,4452,104,1,66,216660.0,130000.0,-51.0,-47.0,-42.0,-49.0,-51.0,-47.0,-43.0,-47.0,-90.0,-90.0,-87.0,-88.0,39.0,43.0,45.0,39.0,1
473,CC:2F:71:3F:1F:24,5162047,2007617412,1311783,1522044174,3850264,485573238,2222,1107143,1275363796,1106268,1275257796,875,106000,1071559,15,1309918,123783,2219,847,144444.0,43333.0,-72.0,-69.0,-68.0,-74.0,-72.0,-69.0,-68.0,-74.0,-90.0,-90.0,-87.0,-88.0,18.0,21.0,19.0,14.0,1
474,CC:2F:71:3E:C5:1F,3851288,485698401,1024,125163,3850264,485573238,3,4476,373057,3732,284735,744,88322,1083,14,1472,30,3,54,130000.0,39000.0,-81.0,-83.0,-76.0,-71.0,-73.0,-73.0,-70.0,-61.0,-90.0,-90.0,-87.0,-88.0,9.0,7.0,11.0,17.0,1
475,BA:8C:B9:54:50:24,3855223,491770322,4959,6197084,3850264,485573238,7,9991,1768076,9969,1764581,22,3495,2361,18,5483,44,7,77,229410.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-44.0,-48.0,-90.0,-90.0,-87.0,-88.0,42.0,55.0,44.0,43.0,1
476,62:47:05:9D:EB:15,3857323,497886285,7052,12312381,3850271,485573904,1,7513,3915402,7463,3907744,50,7658,3586,0,7133,56,1,127,229410.0,130000.0,-44.0,-46.0,-36.0,-48.0,-44.0,-46.0,-35.0,-48.0,-90.0,-90.0,-87.0,-88.0,46.0,44.0,51.0,40.0,1
477,92:69:1D:31:68:E9,3854453,489279297,4182,3705393,3850271,485573904,1,5717,1228928,5538,1188195,179,40733,2317,12,4452,104,1,66,216660.0,130000.0,-51.0,-47.0,-42.0,-49.0,-51.0,-47.0,-43.0,-47.0,-90.0,-90.0,-87.0,-88.0,39.0,43.0,45.0,39.0,1
478,CC:2F:71:3F:1F:24,5162248,2007865698,1311977,1522291794,3850271,485573904,2222,1107332,1275618260,1106457,1275512260,875,106000,1071734,15,1310112,123783,2219,847,144444.0,43333.0,-72.0,-69.0,-68.0,-74.0,-71.0,-68.0,-67.0,-73.0,-90.0,-90.0,-87.0,-88.0,18.0,21.0,19.0,14.0,1
479,CC:2F:71:3E:C5:1F,3851295,485699067,1024,125163,3850271,485573904,3,4476,373057,3732,284735,744,88322,1083,14,1472,30,3,54,130000.0,39000.0,-81.0,-83.0,-76.0,-71.0,-73.0,-73.0,-70.0,-61.0,-90.0,-90.0,-87.0,-88.0,9.0,7.0,11.0,17.0,1
480,BA:8C:B9:54:50:24,3855230,491770988,4959,6197084,3850271,485573904,7,9991,1768076,9969,1764581,22,3495,2361,18,5483,44,7,77,229410.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-44.0,-48.0,-90.0,-90.0,-87.0,-88.0,42.0,55.0,44.0,43.0,1
481,62:47:05:9D:EB:15,3857326,497887073,7053,12312967,3850273,485574106,1,7515,3915538,7465,3907880,50,7658,3586,0,7134,56,1,127,229410.0,130000.0,-44.0,-46.0,-36.0,-48.0,-44.0,-46.0,-36.0,-48.0,-90.0,-90.0,-87.0,-88.0,46.0,44.0,51.0,40.0,1
