sample,station,tx_total_pkts,tx_total_bytes,tx_ucast_pkts,tx_ucast_bytes,tx_mcast_bcast_pkts,tx_mcast_bcast_bytes,tx_failures,rx_data_pkts,rx_data_bytes,rx_ucast_pkts,rx_ucast_bytes,rx_mcast_bcast_pkts,rx_mcast_bcast_bytes,rx_decrypt_succeeds,tx_data_pkts_retried,tx_total_pkts_sent,tx_pkts_retries,tx_pkts_retry_exhausted,rx_total_pkts_retried,rate_last_tx_pkt_min,rate_last_tx_pkt_max,per_antenna_rssi_last_rx_data_frame_1,per_antenna_rssi_last_rx_data_frame_2,per_antenna_rssi_last_rx_data_frame_3,per_antenna_rssi_last_rx_data_frame_4,per_antenna_avg_rssi_rx_data_frames_1,per_antenna_avg_rssi_rx_data_frames_2,per_antenna_avg_rssi_rx_data_frames_3,per_antenna_avg_rssi_rx_data_frames_4,per_antenna_noise_floor_1,per_antenna_noise_floor_2,per_antenna_noise_floor_3,per_antenna_noise_floor_4,sinr_per_antenna_1,sinr_per_antenna_2,sinr_per_antenna_3,sinr_per_antenna_4,attack
32,BA:8C:B9:54:50:24,3818257,482196250,1716,836147,3816541,481360103,0,5491,816183,5471,813061,20,3122,1001,14,2091,29,0,48,229410.0,130000.0,-49.0,-35.0,-42.0,-45.0,-43.0,-36.0,-44.0,-49.0,-90.0,-93.0,-90.0,-93.0,41.0,58.0,48.0,48.0,0
33,92:69:1D:31:68:E9,3819989,484808670,3445,3448305,3816544,481360365,0,3547,921783,3453,900928,94,20855,1769,6,3571,77,0,31,216660.0,130000.0,-51.0,-47.0,-42.0,-49.0,-51.0,-49.0,-44.0,-47.0,-90.0,-93.0,-90.0,-93.0,39.0,46.0,48.0,44.0,0
34,CC:2F:71:3F:1F:24,4393036,1161459675,576492,680099310,3816544,481360365,37,483492,555781779,482936,555714695,556,67084,465827,10,576729,41373,34,430,144444.0,43333.0,-67.0,-65.0,-71.0,-67.0,-67.0,-65.0,-70.0,-67.0,-90.0,-93.0,-90.0,-93.0,23.0,28.0,19.0,26.0,0
35,CC:2F:71:3E:C5:1F,3817215,481442353,671,81988,3816544,481360365,0,2882,240912,2391,182616,491,58296,710,8,1002,18,0,31,144444.0,39000.0,-70.0,-71.0,-67.0,-60.0,-71.0,-72.0,-68.0,-61.0,-90.0,-93.0,-90.0,-93.0,20.0,22.0,23.0,33.0,0
36,BA:8C:B9:54:50:24,3818262,482196714,1716,836147,3816546,481360567,0,5491,816183,5471,813061,20,3122,1001,14,2091,29,0,48,229410.0,130000.0,-49.0,-35.0,-42.0,-45.0,-43.0,-36.0,-44.0,-49.0,-90.0,-93.0,-90.0,-93.0,41.0,58.0,48.0,48.0,0
37,92:69:1D:31:68:E9,3819995,484809276,3445,3448305,3816550,481360971,0,3547,921783,3453,900928,94,20855,1769,6,3571,77,0,31,216660.0,130000.0,-51.0,-47.0,-42.0,-49.0,-51.0,-49.0,-44.0,-47.0,-90.0,-93.0,-90.0,-93.0,39.0,46.0,48.0,44.0,0
38,CC:2F:71:3F:1F:24,4393086,1161475019,576536,680114048,3816550,481360971,37,483518,555786723,482962,555719639,556,67084,465853,10,576773,41419,34,430,130000.0,39000.0,-67.0,-65.0,-70.0,-68.0,-67.0,-65.0,-70.0,-67.0,-90.0,-93.0,-90.0,-93.0,23.0,28.0,20.0,25.0,0
39,CC:2F:71:3E:C5:1F,3817221,481442959,671,81988,3816550,481360971,0,2882,240912,2391,182616,491,58296,710,8,1002,18,0,31,144444.0,39000.0,-70.0,-71.0,-67.0,-60.0,-71.0,-72.0,-68.0,-61.0,-90.0,-93.0,-90.0,-93.0,20.0,22.0,23.0,33.0,0
40,BA:8C:B9:54:50:24,3818266,482197118,1716,836147,3816550,481360971,0,5491,816183,5471,813061,20,3122,1001,14,2091,29,0,48,229410.0,130000.0,-49.0,-35.0,-42.0,-45.0,-43.0,-36.0,-44.0,-49.0,-90.0,-93.0,-90.0,-93.0,41.0,58.0,48.0,48.0,0
41,92:69:1D:31:68:E9,3819997,484809478,3445,3448305,3816552,481361173,0,3547,921783,3453,900928,94,20855,1769,6,3571,77,0,31,216660.0,130000.0,-51.0,-47.0,-42.0,-49.0,-51.0,-49.0,-44.0,-47.0,-90.0,-93.0,-90.0,-93.0,39.0,46.0,48.0,44.0,0
42,CC:2F:71:3F:1F:24,4393130,1161489649,576578,680128476,3816552,481361173,37,483544,555791667,482988,555724583,556,67084,465879,10,576815,41434,34,430,130000.0,39000.0,-67.0,-65.0,-71.0,-67.0,-67.0,-65.0,-70.0,-67.0,-90.0,-93.0,-90.0,-93.0,23.0,28.0,19.0,26.0,0
43,CC:2F:71:3E:C5:1F,3817225,481443363,671,81988,3816554,481361375,0,2882,240912,2391,182616,491,58296,710,8,1002,18,0,31,144444.0,39000.0,-70.0,-71.0,-67.0,-60.0,-71.0,-72.0,-68.0,-61.0,-90.0,-93.0,-90.0,-93.0,20.0,22.0,23.0,33.0,0
44,BA:8C:B9:54:50:24,3818270,482197522,1716,836147,3816554,481361375,0,5491,816183,5471,813061,20,3122,1001,14,2091,29,0,48,229410.0,130000.0,-49.0,-35.0,-42.0,-45.0,-43.0,-36.0,-44.0,-49.0,-90.0,-93.0,-90.0,-93.0,41.0,58.0,48.0,48.0,0
45,92:69:1D:31:68:E9,3820004,484810144,3445,3448305,3816559,481361839,0,3547,921783,3453,900928,94,20855,1769,6,3571,77,0,31,216660.0,130000.0,-51.0,-47.0,-42.0,-49.0,-51.0,-49.0,-44.0,-47.0,-90.0,-93.0,-90.0,-93.0,39.0,46.0,48.0,44.0,0
46,CC:2F:71:3F:1F:24,4393180,1161504923,576621,680143084,3816559,481361839,37,483570,555796611,483014,555729527,556,67084,465905,10,576858,41441,34,430,130000.0,43333.0,-67.0,-65.0,-70.0,-67.0,-67.0,-65.0,-70.0,-67.0,-90.0,-93.0,-90.0,-93.0,23.0,28.0,20.0,26.0,0
47,CC:2F:71:3E:C5:1F,3817230,481443827,671,81988,3816559,481361839,0,2882,240912,2391,182616,491,58296,710,8,1002,18,0,31,144444.0,39000.0,-70.0,-71.0,-67.0,-60.0,-71.0,-72.0,-68.0,-61.0,-90.0,-93.0,-90.0,-93.0,20.0,22.0,23.0,33.0,0
48,BA:8C:B9:54:50:24,3818275,482197986,1716,836147,3816559,481361839,0,5491,816183,5471,813061,20,3122,1001,14,2091,29,0,48,229410.0,130000.0,-49.0,-35.0,-42.0,-45.0,-43.0,-36.0,-44.0,-49.0,-90.0,-93.0,-90.0,-93.0,41.0,58.0,48.0,48.0,0
49,92:69:1D:31:68:E9,3820006,484810346,3445,3448305,3816561,481362041,0,3547,921783,3453,900928,94,20855,1769,6,3571,77,0,31,216660.0,130000.0,-51.0,-47.0,-42.0,-49.0,-51.0,-49.0,-44.0,-47.0,-90.0,-93.0,-90.0,-93.0,39.0,46.0,48.0,44.0,0
50,CC:2F:71:3F:1F:24,4393226,1161519857,576665,680157816,3816561,481362041,37,483596,555801591,483040,555734507,556,67084,465931,10,576902,41462,34,430,130000.0,39000.0,-67.0,-65.0,-71.0,-67.0,-67.0,-65.0,-70.0,-67.0,-90.0,-93.0,-90.0,-93.0,23.0,28.0,19.0,26.0,0
51,CC:2F:71:3E:C5:1F,3817234,481444231,671,81988,3816563,481362243,0,2882,240912,2391,182616,491,58296,710,8,1002,18,0,31,144444.0,39000.0,-70.0,-71.0,-67.0,-60.0,-71.0,-72.0,-68.0,-61.0,-90.0,-93.0,-90.0,-93.0,20.0,22.0,23.0,33.0,0
52,BA:8C:B9:54:50:24,3818279,482198390,1716,836147,3816563,481362243,0,5491,816183,5471,813061,20,3122,1001,14,2091,29,0,48,229410.0,130000.0,-49.0,-35.0,-42.0,-45.0,-43.0,-36.0,-44.0,-49.0,-90.0,-93.0,-90.0,-93.0,41.0,58.0,48.0,48.0,0
53,92:69:1D:31:68:E9,3820015,484811222,3445,3448305,3816570,481362917,0,3547,921783,3453,900928,94,20855,1769,6,3571,77,0,31,216660.0,130000.0,-51.0,-47.0,-42.0,-49.0,-51.0,-49.0,-44.0,-47.0,-90.0,-93.0,-90.0,-93.0,39.0,46.0,48.0,44.0,0
54,CC:2F:71:3F:1F:24,4393277,1161535161,576707,680172244,3816570,481362917,37,483622,555806511,483066,555739427,556,67084,465957,10,576944,41473,34,430,130000.0,43333.0,-67.0,-65.0,-70.0,-67.0,-67.0,-65.0,-70.0,-67.0,-90.0,-93.0,-90.0,-93.0,23.0,28.0,20.0,26.0,0
55,CC:2F:71:3E:C5:1F,3817241,481444905,671,81988,3816570,481362917,0,2885,241304,2392,182686,493,58618,712,8,1002,18,0,32,144444.0,39000.0,-70.0,-71.0,-67.0,-60.0,-70.0,-71.0,-67.0,-60.0,-90.0,-93.0,-90.0,-93.0,20.0,22.0,23.0,33.0,0
56,BA:8C:B9:54:50:24,3818286,482199064,1716,836147,3816570,481362917,0,5491,816183,5471,813061,20,3122,1001,14,2091,29,0,48,229410.0,130000.0,-49.0,-35.0,-42.0,-45.0,-43.0,-36.0,-44.0,-49.0,-90.0,-93.0,-90.0,-93.0,41.0,58.0,48.0,48.0,0
57,92:69:1D:31:68:E9,3820017,484811424,3445,3448305,3816572,481363119,0,3547,921783,3453,900928,94,20855,1769,6,3571,77,0,31,216660.0,130000.0,-51.0,-47.0,-42.0,-49.0,-51.0,-49.0,-44.0,-47.0,-90.0,-93.0,-90.0,-93.0,39.0,46.0,48.0,44.0,0
58,CC:2F:71:3F:1F:24,4393321,1161549847,576749,680186728,3816572,481363119,37,483649,555811571,483093,555744487,556,67084,465984,10,576986,41475,34,430,130000.0,43333.0,-67.0,-65.0,-70.0,-67.0,-67.0,-65.0,-70.0,-67.0,-90.0,-93.0,-90.0,-93.0,23.0,28.0,20.0,26.0,0
59,CC:2F:71:3E:C5:1F,3817243,481445107,671,81988,3816572,481363119,0,2885,241304,2392,182686,493,58618,712,8,1002,18,0,32,144444.0,39000.0,-70.0,-71.0,-67.0,-60.0,-70.0,-71.0,-67.0,-60.0,-90.0,-93.0,-90.0,-93.0,20.0,22.0,23.0,33.0,0
60,BA:8C:B9:54:50:24,3818288,482199266,1716,836147,3816572,481363119,0,5491,816183,5471,813061,20,3122,1001,14,2091,29,0,48,229410.0,130000.0,-49.0,-35.0,-42.0,-45.0,-43.0,-36.0,-44.0,-49.0,-90.0,-93.0,-90.0,-93.0,41.0,58.0,48.0,48.0,0
61,92:69:1D:31:68:E9,3820023,484812030,3445,3448305,3816578,481363725,0,3547,921783,3453,900928,94,20855,1769,6,3571,77,0,31,216660.0,130000.0,-51.0,-47.0,-42.0,-49.0,-51.0,-49.0,-44.0,-47.0,-90.0,-93.0,-90.0,-93.0,39.0,46.0,48.0,44.0,0
62,CC:2F:71:3F:1F:24,4393369,1161564881,576791,680201156,3816578,481363725,37,483674,555816375,483118,555749291,556,67084,466009,10,577028,41490,34,430,117000.0,39000.0,-67.0,-65.0,-70.0,-67.0,-67.0,-65.0,-70.0,-67.0,-90.0,-93.0,-90.0,-93.0,23.0,28.0,20.0,26.0,0
63,CC:2F:71:3E:C5:1F,3817249,481445713,671,81988,3816578,481363725,0,2885,241304,2392,182686,493,58618,712,8,1002,18,0,32,144444.0,39000.0,-70.0,-71.0,-67.0,-60.0,-70.0,-71.0,-67.0,-60.0,-90.0,-93.0,-90.0,-93.0,20.0,22.0,23.0,33.0,0
64,BA:8C:B9:54:50:24,3818294,482199872,1716,836147,3816578,481363725,0,5491,816183,5471,813061,20,3122,1001,14,2091,29,0,48,229410.0,130000.0,-49.0,-35.0,-42.0,-45.0,-43.0,-36.0,-44.0,-49.0,-90.0,-93.0,-90.0,-93.0,41.0,58.0,48.0,48.0,0
65,92:69:1D:31:68:E9,3820026,484812292,3445,3448305,3816581,481363987,0,3548,921851,3454,900996,94,20855,1769,6,3571,77,0,31,216660.0,130000.0,-52.0,-50.0,-44.0,-46.0,-51.0,-49.0,-44.0,-47.0,-90.0,-93.0,-90.0,-93.0,38.0,43.0,46.0,47.0,0
66,CC:2F:71:3F:1F:24,4393415,1161579701,576834,680215714,3816581,481363987,37,483699,555821179,483143,555754095,556,67084,466034,10,577071,41493,34,430,130000.0,43333.0,-67.0,-65.0,-70.0,-68.0,-67.0,-65.0,-70.0,-67.0,-90.0,-93.0,-90.0,-93.0,23.0,28.0,20.0,25.0,0
67,CC:2F:71:3E:C5:1F,3817252,481445975,671,81988,3816581,481363987,0,2885,241304,2392,182686,493,58618,712,8,1002,18,0,32,144444.0,39000.0,-70.0,-71.0,-67.0,-60.0,-70.0,-71.0,-67.0,-60.0,-90.0,-93.0,-90.0,-93.0,20.0,22.0,23.0,33.0,0
68,BA:8C:B9:54:50:24,3818297,482200134,1716,836147,3816581,481363987,0,5491,816183,5471,813061,20,3122,1001,14,2091,29,0,48,229410.0,130000.0,-49.0,-35.0,-42.0,-45.0,-43.0,-36.0,-44.0,-49.0,-90.0,-93.0,-90.0,-93.0,41.0,58.0,48.0,48.0,0
69,92:69:1D:31:68:E9,3820032,484812898,3445,3448305,3816587,481364593,0,3548,921851,3454,900996,94,20855,1769,6,3571,77,0,31,216660.0,130000.0,-52.0,-50.0,-44.0,-46.0,-51.0,-49.0,-44.0,-47.0,-90.0,-93.0,-90.0,-93.0,38.0,43.0,46.0,47.0,0
70,CC:2F:71:3F:1F:24,4393463,1161594735,576876,680230142,3816587,481364593,37,483726,555826215,483170,555759131,556,67084,466061,10,577113,41513,34,430,117000.0,39000.0,-67.0,-65.0,-70.0,-67.0,-67.0,-65.0,-70.0,-67.0,-90.0,-93.0,-90.0,-93.0,23.0,28.0,20.0,26.0,0
71,CC:2F:71:3E:C5:1F,3817258,481446581,671,81988,3816587,481364593,0,2885,241304,2392,182686,493,58618,712,8,1002,18,0,32,144444.0,39000.0,-70.0,-71.0,-67.0,-60.0,-70.0,-71.0,-67.0,-60.0,-90.0,-93.0,-90.0,-93.0,20.0,22.0,23.0,33.0,0
72,BA:8C:B9:54:50:24,3818303,482200740,1716,836147,3816587,481364593,0,5491,816183,5471,813061,20,3122,1001,14,2091,29,0,48,229410.0,130000.0,-49.0,-35.0,-42.0,-45.0,-43.0,-36.0,-44.0,-49.0,-90.0,-93.0,-90.0,-93.0,41.0,58.0,48.0,48.0,0
73,92:69:1D:31:68:E9,3820034,484813100,3445,3448305,3816589,481364795,0,3548,921851,3454,900996,94,20855,1769,6,3571,77,0,31,216660.0,130000.0,-52.0,-50.0,-44.0,-46.0,-51.0,-49.0,-44.0,-47.0,-90.0,-93.0,-90.0,-93.0,38.0,43.0,46.0,47.0,0
74,CC:2F:71:3F:1F:24,4393506,1161609235,576917,680244440,3816589,481364795,37,483753,555831299,483197,555764215,556,67084,466088,10,577154,41520,34,430,130000.0,43333.0,-67.0,-65.0,-70.0,-67.0,-67.0,-65.0,-70.0,-67.0,-90.0,-93.0,-90.0,-93.0,23.0,28.0,20.0,26.0,0
75,CC:2F:71:3E:C5:1F,3817260,481446783,671,81988,3816589,481364795,0,2885,241304,2392,182686,493,58618,712,8,1002,18,0,32,144444.0,39000.0,-70.0,-71.0,-67.0,-60.0,-70.0,-71.0,-67.0,-60.0,-90.0,-93.0,-90.0,-93.0,20.0,22.0,23.0,33.0,0
76,BA:8C:B9:54:50:24,3818308,482201204,1716,836147,3816592,481365057,0,5491,816183,5471,813061,20,3122,1001,14,2091,29,0,48,229410.0,130000.0,-49.0,-35.0,-42.0,-45.0,-43.0,-36.0,-44.0,-49.0,-90.0,-93.0,-90.0,-93.0,41.0,58.0,48.0,48.0,0
77,92:69:1D:31:68:E9,3820040,484813698,3445,3448305,3816595,481365393,0,3548,921851,3454,900996,94,20855,1769,6,3571,77,0,31,216660.0,130000.0,-52.0,-50.0,-44.0,-46.0,-51.0,-49.0,-44.0,-47.0,-90.0,-93.0,-90.0,-93.0,38.0,43.0,46.0,47.0,0
78,CC:2F:71:3F:1F:24,4393557,1161624724,576961,680259058,3816596,481365666,37,483779,555836219,483223,555769135,556,67084,466114,10,577198,41532,34,430,130000.0,39000.0,-67.0,-65.0,-71.0,-68.0,-67.0,-65.0,-70.0,-67.0,-90.0,-93.0,-90.0,-93.0,23.0,28.0,19.0,25.0,0
79,CC:2F:71:3E:C5:1F,3817269,481447838,672,82104,3816597,481365734,0,2886,241374,2393,182756,493,58618,712,8,1003,18,0,32,144444.0,39000.0,-70.0,-71.0,-67.0,-60.0,-70.0,-71.0,-67.0,-60.0,-90.0,-93.0,-90.0,-93.0,20.0,22.0,23.0,33.0,0
