sample,station,tx_total_pkts,tx_total_bytes,tx_ucast_pkts,tx_ucast_bytes,tx_mcast_bcast_pkts,tx_mcast_bcast_bytes,tx_failures,rx_data_pkts,rx_data_bytes,rx_ucast_pkts,rx_ucast_bytes,rx_mcast_bcast_pkts,rx_mcast_bcast_bytes,rx_decrypt_succeeds,tx_data_pkts_retried,tx_total_pkts_sent,tx_pkts_retries,tx_pkts_retry_exhausted,rx_total_pkts_retried,rate_last_tx_pkt_min,rate_last_tx_pkt_max,per_antenna_rssi_last_rx_data_frame_1,per_antenna_rssi_last_rx_data_frame_2,per_antenna_rssi_last_rx_data_frame_3,per_antenna_rssi_last_rx_data_frame_4,per_antenna_avg_rssi_rx_data_frames_1,per_antenna_avg_rssi_rx_data_frames_2,per_antenna_avg_rssi_rx_data_frames_3,per_antenna_avg_rssi_rx_data_frames_4,per_antenna_noise_floor_1,per_antenna_noise_floor_2,per_antenna_noise_floor_3,per_antenna_noise_floor_4,sinr_per_antenna_1,sinr_per_antenna_2,sinr_per_antenna_3,sinr_per_antenna_4,attack
33,CC:2F:71:3F:1F:24,4051199,808423446,285597,333468226,3765602,474955220,27,240596,276504652,240493,276491952,103,12700,230122,6,285597,24610,24,160,144444.0,43333.0,-71.0,-67.0,-69.0,-68.0,-71.0,-67.0,-69.0,-68.0,-91.0,-93.0,-90.0,-94.0,20.0,26.0,21.0,26.0,0
34,CC:2F:71:3E:C5:1F,3765728,474970624,126,15404,3765602,474955220,0,498,42532,405,31372,93,11160,135,2,168,4,0,5,130000.0,39000.0,-72.0,-70.0,-66.0,-60.0,-71.0,-70.0,-66.0,-59.0,-91.0,-93.0,-90.0,-94.0,19.0,23.0,24.0,34.0,0
35,BA:8C:B9:54:50:24,3765924,475047322,319,91774,3765605,474955548,0,1394,150271,1376,147425,18,2846,200,6,451,12,0,8,216660.0,130000.0,-40.0,-37.0,-45.0,-50.0,-41.0,-36.0,-44.0,-48.0,-91.0,-93.0,-90.0,-94.0,51.0,56.0,45.0,44.0,0
36,92:69:1D:31:68:E9,3778445,490220801,12840,15265253,3765605,474955548,3,19430,3602637,18725,3440430,705,162207,6480,105,14112,252,3,252,229410.0,130000.0,-52.0,-46.0,-42.0,-48.0,-51.0,-46.0,-42.0,-48.0,-90.0,-93.0,-90.0,-93.0,38.0,47.0,48.0,45.0,0
37,CC:2F:71:3F:1F:24,4051312,808542442,285704,333586632,3765608,474955810,27,240689,276613616,240586,276600916,103,12700,230215,6,285705,24615,24,160,144444.0,43333.0,-73.0,-66.0,-68.0,-68.0,-72.0,-66.0,-68.0,-68.0,-90.0,-93.0,-90.0,-93.0,17.0,27.0,22.0,25.0,0
38,CC:2F:71:3E:C5:1F,3765734,474971214,126,15404,3765608,474955810,0,498,42532,405,31372,93,11160,135,2,168,4,0,5,130000.0,39000.0,-72.0,-70.0,-66.0,-60.0,-71.0,-70.0,-66.0,-59.0,-90.0,-93.0,-90.0,-93.0,18.0,23.0,24.0,33.0,0
39,BA:8C:B9:54:50:24,3765927,475047584,319,91774,3765608,474955810,0,1394,150271,1376,147425,18,2846,200,6,451,12,0,8,216660.0,130000.0,-40.0,-37.0,-45.0,-50.0,-41.0,-36.0,-44.0,-48.0,-90.0,-93.0,-90.0,-93.0,50.0,56.0,45.0,43.0,0
40,92:69:1D:31:68:E9,3778448,490221063,12840,15265253,3765608,474955810,3,19430,3602637,18725,3440430,705,162207,6480,105,14112,252,3,252,229410.0,130000.0,-52.0,-46.0,-42.0,-48.0,-51.0,-46.0,-42.0,-48.0,-90.0,-93.0,-90.0,-93.0,38.0,47.0,48.0,45.0,0
41,CC:2F:71:3F:1F:24,4051424,808662806,285812,333706592,3765612,474956214,27,240781,276722464,240678,276709764,103,12700,230307,6,285813,24641,24,160,144444.0,43333.0,-73.0,-66.0,-68.0,-68.0,-73.0,-66.0,-68.0,-68.0,-90.0,-93.0,-90.0,-93.0,17.0,27.0,22.0,25.0,0
42,CC:2F:71:3E:C5:1F,3765738,474971618,126,15404,3765612,474956214,0,498,42532,405,31372,93,11160,135,2,168,4,0,5,130000.0,39000.0,-72.0,-70.0,-66.0,-60.0,-71.0,-70.0,-66.0,-59.0,-90.0,-93.0,-90.0,-93.0,18.0,23.0,24.0,33.0,0
43,BA:8C:B9:54:50:24,3765933,475048190,319,91774,3765614,474956416,0,1394,150271,1376,147425,18,2846,200,6,451,12,0,8,216660.0,130000.0,-40.0,-37.0,-45.0,-50.0,-41.0,-36.0,-44.0,-48.0,-90.0,-93.0,-90.0,-93.0,50.0,56.0,45.0,43.0,0
44,92:69:1D:31:68:E9,3778454,490221669,12840,15265253,3765614,474956416,3,19430,3602637,18725,3440430,705,162207,6480,105,14112,252,3,252,229410.0,130000.0,-52.0,-46.0,-42.0,-48.0,-51.0,-46.0,-42.0,-48.0,-90.0,-93.0,-90.0,-93.0,38.0,47.0,48.0,45.0,0
45,CC:2F:71:3F:1F:24,4051534,808781430,285918,333824812,3765616,474956618,27,240871,276829656,240768,276816956,103,12700,230397,6,285919,24671,24,160,130000.0,43333.0,-71.0,-66.0,-70.0,-69.0,-70.0,-66.0,-69.0,-69.0,-90.0,-93.0,-90.0,-93.0,19.0,27.0,20.0,24.0,0
46,CC:2F:71:3E:C5:1F,3765743,474972082,126,15404,3765617,474956678,0,498,42532,405,31372,93,11160,135,2,168,4,0,5,130000.0,39000.0,-72.0,-70.0,-66.0,-60.0,-71.0,-70.0,-66.0,-59.0,-90.0,-93.0,-90.0,-93.0,18.0,23.0,24.0,33.0,0
47,BA:8C:B9:54:50:24,3765936,475048452,319,91774,3765617,474956678,0,1394,150271,1376,147425,18,2846,200,6,451,12,0,8,216660.0,130000.0,-40.0,-37.0,-45.0,-50.0,-41.0,-36.0,-44.0,-48.0,-90.0,-93.0,-90.0,-93.0,50.0,56.0,45.0,43.0,0
48,92:69:1D:31:68:E9,3778457,490221931,12840,15265253,3765617,474956678,3,19430,3602637,18725,3440430,705,162207,6480,105,14112,252,3,252,229410.0,130000.0,-52.0,-46.0,-42.0,-48.0,-51.0,-46.0,-42.0,-48.0,-90.0,-93.0,-90.0,-93.0,38.0,47.0,48.0,45.0,0
49,CC:2F:71:3F:1F:24,4051651,808902019,286029,333944875,3765622,474957144,27,240966,276936497,240862,276923679,104,12818,230492,6,286030,24673,24,160,130000.0,43333.0,-72.0,-65.0,-68.0,-69.0,-72.0,-65.0,-67.0,-69.0,-90.0,-93.0,-90.0,-93.0,18.0,28.0,22.0,24.0,0
50,CC:2F:71:3E:C5:1F,3765748,474972548,126,15404,3765622,474957144,0,498,42532,405,31372,93,11160,135,2,168,4,0,5,130000.0,39000.0,-72.0,-70.0,-66.0,-60.0,-71.0,-70.0,-66.0,-59.0,-90.0,-93.0,-90.0,-93.0,18.0,23.0,24.0,33.0,0
51,BA:8C:B9:54:50:24,3765941,475048918,319,91774,3765622,474957144,0,1394,150271,1376,147425,18,2846,200,6,451,12,0,8,216660.0,130000.0,-40.0,-37.0,-45.0,-50.0,-41.0,-36.0,-44.0,-48.0,-90.0,-93.0,-90.0,-93.0,50.0,56.0,45.0,43.0,0
52,92:69:1D:31:68:E9,3778464,490222599,12840,15265253,3765624,474957346,3,19431,3602705,18726,3440498,705,162207,6480,105,14112,252,3,252,229410.0,130000.0,-52.0,-47.0,-42.0,-48.0,-51.0,-46.0,-42.0,-48.0,-90.0,-93.0,-90.0,-93.0,38.0,46.0,48.0,45.0,0
53,CC:2F:71:3F:1F:24,4051744,808968026,286095,333999455,3765649,474968571,27,241019,276980968,240915,276968150,104,12818,230544,6,286096,24690,24,160,117000.0,39000.0,-72.0,-65.0,-68.0,-69.0,-72.0,-64.0,-67.0,-68.0,-90.0,-93.0,-90.0,-93.0,18.0,28.0,22.0,24.0,0
54,CC:2F:71:3E:C5:1F,3765775,474983975,126,15404,3765649,474968571,0,498,42532,405,31372,93,11160,135,2,168,4,0,5,130000.0,39000.0,-72.0,-70.0,-66.0,-60.0,-71.0,-70.0,-66.0,-59.0,-90.0,-93.0,-90.0,-93.0,18.0,23.0,24.0,33.0,0
55,BA:8C:B9:54:50:24,3765968,475060345,319,91774,3765649,474968571,0,1394,150271,1376,147425,18,2846,200,6,451,12,0,8,216660.0,130000.0,-40.0,-37.0,-45.0,-50.0,-41.0,-36.0,-44.0,-48.0,-90.0,-93.0,-90.0,-93.0,50.0,56.0,45.0,43.0,0
56,92:69:1D:31:68:E9,3778489,490233824,12840,15265253,3765649,474968571,3,19434,3603076,18728,3440634,706,162442,6481,105,14112,252,3,252,229410.0,130000.0,-53.0,-47.0,-42.0,-48.0,-51.0,-47.0,-42.0,-48.0,-90.0,-93.0,-90.0,-93.0,37.0,46.0,48.0,45.0,0
57,CC:2F:71:3F:1F:24,4051801,808988370,286147,334019335,3765654,474969035,27,241056,276990887,240952,276978069,104,12818,230578,6,286148,24722,24,160,144444.0,39000.0,-71.0,-66.0,-68.0,-68.0,-71.0,-66.0,-68.0,-68.0,-90.0,-93.0,-90.0,-93.0,19.0,27.0,22.0,25.0,0
58,CC:2F:71:3E:C5:1F,3765780,474984439,126,15404,3765654,474969035,0,498,42532,405,31372,93,11160,135,2,168,4,0,5,130000.0,39000.0,-72.0,-70.0,-66.0,-60.0,-71.0,-70.0,-66.0,-59.0,-90.0,-93.0,-90.0,-93.0,18.0,23.0,24.0,33.0,0
59,BA:8C:B9:54:50:24,3765973,475060809,319,91774,3765654,474969035,0,1394,150271,1376,147425,18,2846,200,6,451,12,0,8,216660.0,130000.0,-40.0,-37.0,-45.0,-50.0,-41.0,-36.0,-44.0,-48.0,-90.0,-93.0,-90.0,-93.0,50.0,56.0,45.0,43.0,0
60,92:69:1D:31:68:E9,3778496,490234490,12840,15265253,3765656,474969237,3,19434,3603076,18728,3440634,706,162442,6481,105,14112,252,3,252,229410.0,130000.0,-53.0,-47.0,-42.0,-48.0,-51.0,-47.0,-42.0,-48.0,-90.0,-93.0,-90.0,-93.0,37.0,46.0,48.0,45.0,0
61,CC:2F:71:3F:1F:24,4051914,809107268,286254,334137461,3765660,474969807,27,241149,277098427,241045,277085609,104,12818,230671,6,286255,24780,24,160,130000.0,39000.0,-70.0,-67.0,-70.0,-70.0,-70.0,-67.0,-70.0,-70.0,-90.0,-93.0,-90.0,-93.0,20.0,26.0,20.0,23.0,0
62,CC:2F:71:3E:C5:1F,3765786,474985211,126,15404,3765660,474969807,0,499,42602,406,31442,93,11160,135,2,169,4,0,5,130000.0,39000.0,-73.0,-72.0,-67.0,-60.0,-71.0,-70.0,-66.0,-59.0,-90.0,-93.0,-90.0,-93.0,17.0,21.0,23.0,33.0,0
63,BA:8C:B9:54:50:24,3765979,475061581,319,91774,3765660,474969807,0,1396,150407,1378,147561,18,2846,200,6,452,12,0,8,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-42.0,-35.0,-44.0,-47.0,-90.0,-93.0,-90.0,-93.0,42.0,58.0,47.0,48.0,0
64,92:69:1D:31:68:E9,3778500,490235060,12840,15265253,3765660,474969807,3,19434,3603076,18728,3440634,706,162442,6481,105,14112,252,3,252,229410.0,130000.0,-53.0,-47.0,-42.0,-48.0,-51.0,-47.0,-42.0,-48.0,-90.0,-93.0,-90.0,-93.0,37.0,46.0,48.0,45.0,0
65,CC:2F:71:3F:1F:24,4052025,809226022,286361,334255811,3765664,474970211,27,241241,277205851,241137,277193033,104,12818,230763,6,286362,24793,24,160,117000.0,39000.0,-72.0,-65.0,-70.0,-69.0,-72.0,-65.0,-70.0,-69.0,-90.0,-93.0,-90.0,-93.0,18.0,28.0,20.0,24.0,0
66,CC:2F:71:3E:C5:1F,3765790,474985615,126,15404,3765664,474970211,0,500,42672,407,31512,93,11160,135,2,169,4,0,5,130000.0,39000.0,-72.0,-72.0,-68.0,-60.0,-72.0,-70.0,-66.0,-59.0,-90.0,-93.0,-90.0,-93.0,18.0,21.0,22.0,33.0,0
67,BA:8C:B9:54:50:24,3765983,475061985,319,91774,3765664,474970211,0,1397,150475,1379,147629,18,2846,200,6,452,12,0,8,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-44.0,-46.0,-90.0,-93.0,-90.0,-93.0,42.0,58.0,47.0,48.0,0
68,92:69:1D:31:68:E9,3778504,490235464,12840,15265253,3765664,474970211,3,19434,3603076,18728,3440634,706,162442,6481,105,14112,252,3,252,229410.0,130000.0,-53.0,-47.0,-42.0,-48.0,-51.0,-47.0,-42.0,-48.0,-90.0,-93.0,-90.0,-93.0,37.0,46.0,48.0,45.0,0
69,CC:2F:71:3F:1F:24,4052146,809351359,286477,334380684,3765669,474970675,27,241341,277317570,241237,277304752,104,12818,230863,6,286478,24824,24,161,117000.0,39000.0,-74.0,-69.0,-74.0,-73.0,-73.0,-69.0,-73.0,-73.0,-90.0,-93.0,-90.0,-93.0,16.0,24.0,16.0,20.0,0
70,CC:2F:71:3E:C5:1F,3765795,474986079,126,15404,3765669,474970675,0,500,42672,407,31512,93,11160,135,2,169,4,0,5,130000.0,39000.0,-72.0,-72.0,-68.0,-60.0,-72.0,-70.0,-66.0,-59.0,-90.0,-93.0,-90.0,-93.0,18.0,21.0,22.0,33.0,0
71,BA:8C:B9:54:50:24,3765988,475062449,319,91774,3765669,474970675,0,1397,150475,1379,147629,18,2846,200,6,452,12,0,8,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-44.0,-46.0,-90.0,-93.0,-90.0,-93.0,42.0,58.0,47.0,48.0,0
72,92:69:1D:31:68:E9,3778509,490235928,12840,15265253,3765669,474970675,3,19434,3603076,18728,3440634,706,162442,6481,105,14112,252,3,252,229410.0,130000.0,-53.0,-47.0,-42.0,-48.0,-51.0,-47.0,-42.0,-48.0,-90.0,-93.0,-90.0,-93.0,37.0,46.0,48.0,45.0,0
73,CC:2F:71:3F:1F:24,4052257,809469945,286584,334498866,3765673,474971079,27,241436,277425250,241332,277412432,104,12818,230956,6,286585,24830,24,161,130000.0,39000.0,-73.0,-72.0,-74.0,-73.0,-72.0,-70.0,-73.0,-71.0,-90.0,-93.0,-90.0,-93.0,17.0,21.0,16.0,20.0,0
74,CC:2F:71:3E:C5:1F,3765799,474986483,126,15404,3765673,474971079,0,500,42672,407,31512,93,11160,135,2,169,4,0,5,130000.0,39000.0,-72.0,-72.0,-68.0,-60.0,-72.0,-70.0,-66.0,-59.0,-90.0,-93.0,-90.0,-93.0,18.0,21.0,22.0,33.0,0
75,BA:8C:B9:54:50:24,3765992,475062853,319,91774,3765673,474971079,0,1397,150475,1379,147629,18,2846,200,6,452,12,0,8,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-44.0,-46.0,-90.0,-93.0,-90.0,-93.0,42.0,58.0,47.0,48.0,0
76,92:69:1D:31:68:E9,3778513,490236332,12840,15265253,3765673,474971079,3,19434,3603076,18728,3440634,706,162442,6481,105,14112,252,3,252,229410.0,130000.0,-53.0,-47.0,-42.0,-48.0,-51.0,-47.0,-42.0,-48.0,-90.0,-93.0,-90.0,-93.0,37.0,46.0,48.0,45.0,0
77,CC:2F:71:3F:1F:24,4052370,809591415,286693,334619932,3765677,474971483,27,241529,277535638,241425,277522820,104,12818,231049,6,286694,24852,24,161,117000.0,39000.0,-72.0,-69.0,-76.0,-73.0,-71.0,-69.0,-75.0,-73.0,-90.0,-93.0,-90.0,-93.0,18.0,24.0,14.0,20.0,0
78,CC:2F:71:3E:C5:1F,3765804,474986947,126,15404,3765678,474971543,0,500,42672,407,31512,93,11160,135,2,169,4,0,5,130000.0,39000.0,-72.0,-72.0,-68.0,-60.0,-72.0,-70.0,-66.0,-59.0,-90.0,-93.0,-90.0,-93.0,18.0,21.0,22.0,33.0,0
79,BA:8C:B9:54:50:24,3765997,475063317,319,91774,3765678,474971543,0,1397,150475,1379,147629,18,2846,200,6,452,12,0,8,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-43.0,-35.0,-44.0,-46.0,-90.0,-93.0,-90.0,-93.0,42.0,58.0,47.0,48.0,0
80,92:69:1D:31:68:E9,3778518,490236796,12840,15265253,3765678,474971543,3,19434,3603076,18728,3440634,706,162442,6481,105,14112,252,3,252,229410.0,130000.0,-53.0,-47.0,-42.0,-48.0,-51.0,-47.0,-42.0,-48.0,-90.0,-93.0,-90.0,-93.0,37.0,46.0,48.0,45.0,0
