sample,station,tx_total_pkts,tx_total_bytes,tx_ucast_pkts,tx_ucast_bytes,tx_mcast_bcast_pkts,tx_mcast_bcast_bytes,tx_failures,rx_data_pkts,rx_data_bytes,rx_ucast_pkts,rx_ucast_bytes,rx_mcast_bcast_pkts,rx_mcast_bcast_bytes,rx_decrypt_succeeds,tx_data_pkts_retried,tx_total_pkts_sent,tx_pkts_retries,tx_pkts_retry_exhausted,rx_total_pkts_retried,rate_last_tx_pkt_min,rate_last_tx_pkt_max,per_antenna_rssi_last_rx_data_frame_1,per_antenna_rssi_last_rx_data_frame_2,per_antenna_rssi_last_rx_data_frame_3,per_antenna_rssi_last_rx_data_frame_4,per_antenna_avg_rssi_rx_data_frames_1,per_antenna_avg_rssi_rx_data_frames_2,per_antenna_avg_rssi_rx_data_frames_3,per_antenna_avg_rssi_rx_data_frames_4,per_antenna_noise_floor_1,per_antenna_noise_floor_2,per_antenna_noise_floor_3,per_antenna_noise_floor_4,sinr_per_antenna_1,sinr_per_antenna_2,sinr_per_antenna_3,sinr_per_antenna_4,attack
3093,CC:2F:71:3F:1F:24,5464113,2315136275,1601359,1827996554,3862754,487139721,2286,1335895,1503652994,1334885,1503530200,1010,122794,1292777,15,1599437,144108,2283,969,144444.0,43333.0,-73.0,-69.0,-71.0,-73.0,-73.0,-69.0,-70.0,-73.0,-87.0,-87.0,-84.0,-86.0,14.0,18.0,13.0,13.0,1
3094,CC:2F:71:3E:C5:1F,3863909,487280850,1155,141129,3862754,487139721,3,5086,423203,4246,323553,840,99650,1221,17,1670,34,3,57,144444.0,43333.0,-73.0,-72.0,-68.0,-60.0,-71.0,-71.0,-67.0,-59.0,-87.0,-87.0,-84.0,-86.0,14.0,15.0,16.0,26.0,1
3095,BA:8C:B9:54:50:24,3867852,493380368,5098,6240647,3862754,487139721,7,10929,1841470,10907,1837975,22,3495,2402,20,5689,48,7,87,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-45.0,-35.0,-43.0,-46.0,-87.0,-87.0,-84.0,-86.0,39.0,52.0,41.0,41.0,1
3096,62:47:05:9D:EB:15,3884056,534110252,21302,46970531,3862754,487139721,1,17660,6012382,17564,5997923,96,14459,8152,3,21425,466,1,179,229410.0,130000.0,-42.0,-42.0,-41.0,-48.0,-42.0,-43.0,-40.0,-47.0,-87.0,-87.0,-84.0,-86.0,45.0,45.0,43.0,38.0,1
3097,92:69:1D:31:68:E9,3867186,490924756,4432,3785035,3862754,487139721,2,6559,1354195,6347,1305804,212,48391,2514,18,4762,130,2,80,229410.0,130000.0,-52.0,-48.0,-42.0,-48.0,-51.0,-48.0,-44.0,-47.0,-87.0,-87.0,-84.0,-86.0,35.0,39.0,42.0,38.0,1
3098,CC:2F:71:3F:1F:24,5464306,2315380747,1601550,1828240824,3862756,487139923,2286,1336065,1503882234,1335055,1503759440,1010,122794,1292947,15,1599628,144108,2283,969,144444.0,43333.0,-73.0,-69.0,-70.0,-74.0,-73.0,-69.0,-70.0,-73.0,-87.0,-87.0,-84.0,-86.0,14.0,18.0,14.0,12.0,1
3099,CC:2F:71:3E:C5:1F,3863913,487281254,1155,141129,3862758,487140125,3,5086,423203,4246,323553,840,99650,1221,17,1670,34,3,57,144444.0,43333.0,-73.0,-72.0,-68.0,-60.0,-71.0,-71.0,-67.0,-59.0,-87.0,-87.0,-84.0,-86.0,14.0,15.0,16.0,26.0,1
3100,BA:8C:B9:54:50:24,3867858,493380974,5098,6240647,3862760,487140327,7,10929,1841470,10907,1837975,22,3495,2402,20,5689,48,7,87,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-45.0,-35.0,-43.0,-46.0,-87.0,-87.0,-84.0,-86.0,39.0,52.0,41.0,41.0,1
3101,62:47:05:9D:EB:15,3884065,534111120,21302,46970531,3862763,487140589,1,17660,6012382,17564,5997923,96,14459,8152,3,21425,466,1,179,229410.0,130000.0,-42.0,-42.0,-41.0,-48.0,-42.0,-43.0,-40.0,-47.0,-87.0,-87.0,-84.0,-86.0,45.0,45.0,43.0,38.0,1
3102,92:69:1D:31:68:E9,3867195,490925624,4432,3785035,3862763,487140589,2,6559,1354195,6347,1305804,212,48391,2514,18,4762,130,2,80,229410.0,130000.0,-52.0,-48.0,-42.0,-48.0,-51.0,-48.0,-44.0,-47.0,-87.0,-87.0,-84.0,-86.0,35.0,39.0,42.0,38.0,1
3103,CC:2F:71:3F:1F:24,5464502,2315622575,1601739,1828481986,3862763,487140589,2286,1336236,1504110166,1335226,1503987372,1010,122794,1293118,15,1599817,144109,2283,969,144444.0,43333.0,-73.0,-69.0,-70.0,-74.0,-73.0,-69.0,-70.0,-73.0,-87.0,-87.0,-84.0,-86.0,14.0,18.0,14.0,12.0,1
3104,CC:2F:71:3E:C5:1F,3863918,487281718,1155,141129,3862763,487140589,3,5086,423203,4246,323553,840,99650,1221,17,1670,34,3,57,144444.0,43333.0,-73.0,-72.0,-68.0,-60.0,-71.0,-71.0,-67.0,-59.0,-87.0,-87.0,-84.0,-86.0,14.0,15.0,16.0,26.0,1
3105,BA:8C:B9:54:50:24,3867861,493381236,5098,6240647,3862763,487140589,7,10929,1841470,10907,1837975,22,3495,2402,20,5689,48,7,87,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-45.0,-35.0,-43.0,-46.0,-87.0,-87.0,-84.0,-86.0,39.0,52.0,41.0,41.0,1
3106,62:47:05:9D:EB:15,3884065,534111120,21302,46970531,3862763,487140589,1,17660,6012382,17564,5997923,96,14459,8152,3,21425,466,1,179,229410.0,130000.0,-42.0,-42.0,-41.0,-48.0,-42.0,-43.0,-40.0,-47.0,-87.0,-87.0,-84.0,-86.0,45.0,45.0,43.0,38.0,1
3107,92:69:1D:31:68:E9,3867199,490926028,4432,3785035,3862767,487140993,2,6559,1354195,6347,1305804,212,48391,2514,18,4762,130,2,80,229410.0,130000.0,-52.0,-48.0,-42.0,-48.0,-51.0,-48.0,-44.0,-47.0,-87.0,-87.0,-84.0,-86.0,35.0,39.0,42.0,38.0,1
3108,CC:2F:71:3F:1F:24,5464697,2315864343,1601928,1828723148,3862769,487141195,2286,1336405,1504335018,1335395,1504212224,1010,122794,1293287,15,1600006,144110,2283,969,144444.0,43333.0,-73.0,-69.0,-70.0,-74.0,-72.0,-69.0,-70.0,-73.0,-87.0,-87.0,-84.0,-86.0,14.0,18.0,14.0,12.0,1
3109,CC:2F:71:3E:C5:1F,3863924,487282324,1155,141129,3862769,487141195,3,5086,423203,4246,323553,840,99650,1221,17,1670,34,3,57,144444.0,43333.0,-73.0,-72.0,-68.0,-60.0,-71.0,-71.0,-67.0,-59.0,-87.0,-87.0,-84.0,-86.0,14.0,15.0,16.0,26.0,1
3110,BA:8C:B9:54:50:24,3867867,493381842,5098,6240647,3862769,487141195,7,10929,1841470,10907,1837975,22,3495,2402,20,5689,48,7,87,216660.0,130000.0,-48.0,-35.0,-43.0,-45.0,-45.0,-35.0,-43.0,-46.0,-87.0,-87.0,-84.0,-86.0,39.0,52.0,41.0,41.0,1
3111,62:47:05:9D:EB:15,3884074,534111988,21302,46970531,3862772,487141457,1,17661,6012450,17565,5997991,96,14459,8152,3,21425,466,1,179,229410.0,130000.0,-41.0,-42.0,-39.0,-46.0,-42.0,-43.0,-40.0,-47.0,-87.0,-87.0,-84.0,-86.0,46.0,45.0,45.0,40.0,1
